contrast,gene,P.Value,adj.P.Val,pi_score,sig_pi
Interaction,RPS28,0.9070792594842204,0.9900178499897422,0.9977721098310588,0
Interaction,GNB1,0.14102457843241734,0.7383632548114595,0.7137965616353033,0
Interaction,GNB2,0.8763129262405771,0.9854311722187112,0.9969525550223984,0
Interaction,RPL30,0.9894553244396642,0.9955385620149444,0.9999638869241312,0
Interaction,RPL31,0.04683508378014028,0.6548087898887762,0.3127961202805263,0
Interaction,RPL10A,0.9638425625449014,0.9951023213301412,0.9995728670594054,0
Interaction,RPL32,0.09814156346372734,0.7179536967395801,0.24675636858987304,0
Interaction,RPL11,0.49282082724616416,0.922485112264284,0.8823663942154549,0
Interaction,RPL8,0.5967249021811813,0.9476454715976984,0.9216777020355552,0
Interaction,PPIA,0.5048918202880676,0.9311991011970084,0.9358433855685068,0
Interaction,FKBP1A,0.656912800101963,0.9631763219738718,0.9681547965400532,0
Interaction,RPS27A,0.1702738914179874,0.7627834666720501,0.5074574076315522,0
Interaction,GRB2,0.0388030707080076,0.6440645776750207,0.37265045674932445,0
Interaction,RAC1,0.4483755996123876,0.9110610587868728,0.9492078385393474,0
Interaction,AP2B1,0.9994430177498572,0.9994972422994072,0.9999999342702944,0
Interaction,VAMP2,0.9250331160115316,0.9903410703013332,0.9967886349152374,0
Interaction,PPP3R1,0.8771722649062373,0.9854311722187112,0.99652053862823875,0
Interaction,YWHAZ,0.07850652454738354,0.7140355327881074,0.6153230837636248,0
Interaction,UBE2B,0.01162489837983361,0.6105977874007604,0.05416262714424629,0
Interaction,PPP2R2A,0.20085840485395315,0.7746935995485886,0.8227857650339697,0
Interaction,DYNLL1,0.144294418425875,0.7418809470704818,0.6713416689870249,0
Interaction,DYNLT1,0.1659067460136498,0.7570848531079225,0.7235519790794244,0
Interaction,RPL38,0.01085334248355955,0.60007559363049,0.13934022074893898,0
Interaction,SKP1,0.91106541314722,0.990247508030165,0.9985318176584836,0
Interaction,RPS21,0.0305875361551416,0.6266208129361281,0.2926641778904878,0
Interaction,EIF5A,0.5153626374160045,0.9332672678842272,0.9512434339206318,0
Interaction,RACK1,0.13989209696484128,0.7383632548114595,0.6720834570521033,0
Interaction,UBE2I,0.18824540356046604,0.7709621693577762,0.6315791048237958,0
Interaction,SELENOW,0.3342881395959758,0.8484650255835557,0.739757015361627,0
Interaction,TNNC1,0.06995786279919969,0.7074852069419307,0.14322871019615718,0
Interaction,PPP2CA,0.6259833639601845,0.9524992528846364,0.981689239490066,0
Interaction,YBX1,0.0592864865809917,0.6733022070630463,0.44118915509019,0
Interaction,CSNK2B,0.8997294546618495,0.987468304529188,0.998278708632364,0
Interaction,TPM4,0.2004021552723625,0.7746935995485886,0.6616946629731377,0
Interaction,UBE2L3,0.2585764296209405,0.803022326065381,0.8649563864362937,0
Interaction,EEF1A1,0.17921240273844796,0.7678983487629457,0.6848203208039354,0
Interaction,ACTA1,0.06699300675554952,0.7074830285975261,0.15100779328724703,0
Interaction,TUBA1B,0.327630360475779,0.8476369238316583,0.8709392243309702,0
Interaction,TUBA4A,0.5915169232416762,0.9472386095508852,0.960042744451502,0
Interaction,TUBB4B,0.21020267331378376,0.7747378329305563,0.7935995073948122,0
Interaction,CSNK2A1,0.5735384773824366,0.9413686978090752,0.943788325573682,0
Interaction,PAFAH1B2,0.38434891980785335,0.8725152102698197,0.7587102207422683,0
Interaction,EIF4G2,0.26814672612176255,0.8115954303488957,0.8048922764406966,0
Interaction,PIP4K2B,0.3655432616371934,0.8685254447956907,0.8908120795516926,0
Interaction,CCT2,0.20307038480739928,0.7746935995485886,0.7974883802264837,0
Interaction,GSTO1,0.15300455558250725,0.7438857077441434,0.6674145473014754,0
Interaction,PRKDC,0.11415448928179853,0.7179536967395801,0.639328465792693,0
Interaction,DCD,0.33578743110730747,0.8484650255835557,0.7207667854701714,0
Interaction,MRPS25,0.9715405446807068,0.9955385620149444,0.999841304640281,0
Interaction,MRPS5,0.42522232660260206,0.8996899377563615,0.8364522153517251,0
Interaction,MRPS36,0.0730389551656071,0.7104390963099098,0.3108187322010241,0
Interaction,MRPS15,0.13294743609081566,0.7293017316626729,0.35927732486146996,0
Interaction,MRPS21,0.8890974545804365,0.9858065901306122,0.9954354709420477,0
Interaction,SARNP,0.4132255399948235,0.8902983284410025,0.8278408693597988,0
Interaction,LACTB,0.6564968164420352,0.9631763219738718,0.974519093513339,0
Interaction,RPL24,0.00364267348926516,0.5102171333964075,0.04206144859219076,1
Interaction,ARF1,0.7661979078413648,0.9810496186924323,0.9920247700105832,0
Interaction,ARF5,0.3246778473493963,0.8476369238316583,0.8684943909095875,0
Interaction,ERH,0.8632868598280914,0.9854311722187112,0.9920590921908417,0
Interaction,RHOG,0.7304748886774297,0.9785413164143968,0.9515266992466987,0
Interaction,RPL19,0.2398337245614953,0.793499218776921,0.6982789064090131,0
Interaction,SRSF3,0.3856488058600529,0.8725907212525964,0.7696304939294087,0
Interaction,MXRA7,0.604689491692284,0.9486203370812758,0.912438993172534,0
Interaction,H3-3A,0.13485342287594743,0.7359143934087417,0.29240385275109104,0
Interaction,FBLN2,0.13938071485825249,0.7383632548114595,0.23320976095109203,0
Interaction,HSPG2,0.1417442634990803,0.7389694729815576,0.4674825688334392,0
Interaction,RBM3,0.04298260864968389,0.6440645776750207,0.12915022947584706,0
Interaction,CYCS,0.2684715964266932,0.8115954303488957,0.7157576799752177,0
Interaction,MPP1,0.11031393143624728,0.7179536967395801,0.380135472658701,0
Interaction,TFAM,0.2165048128863239,0.777974572420159,0.6974517434216592,0
Interaction,PITPNA,0.9543648870856658,0.9910184817702132,0.9994730590296216,0
Interaction,SLC25A3,0.16264060256103877,0.7493594429402247,0.7135108889746069,0
Interaction,HDLBP,0.34842278467909304,0.8573813825921255,0.7966856613737433,0
Interaction,PURA,0.40907048686700176,0.8902983284410025,0.8779960905605315,0
Interaction,CLTC,0.2248082746601519,0.7782105332378368,0.7862926001814485,0
Interaction,FKBP3,0.7807598561519941,0.9854311722187112,0.9931805740085652,0
Interaction,REEP5,0.01911699298603814,0.6266208129361281,0.265489203760418,0
Interaction,SORD,0.8141187583568926,0.9854311722187112,0.988193958181419,0
Interaction,HNRNPU,0.09993825420484798,0.7179536967395801,0.5469915581072607,0
Interaction,MYBPC1,0.1115758402043128,0.7179536967395801,0.236073685524218,0
Interaction,PLIN5,0.4700499331356559,0.9161298065083752,0.8205919243445199,0
Interaction,SPTBN1,0.7453172645188513,0.9792459364801476,0.986748420754514,0
Interaction,TIAL1,0.610503185080371,0.9486203370812758,0.9565916047367258,0
Interaction,SET,0.01807783157051836,0.6266208129361281,0.1259325035739946,0
Interaction,AMPD3,0.4249415651987637,0.8996899377563615,0.7954162117960399,0
Interaction,FABP5,0.695769833044534,0.9727786546110924,0.9746130546800073,0
Interaction,ANK2,0.6671406825873252,0.9666023531269136,0.9684937738921522,0
Interaction,CAP1,0.2540822651286451,0.7985540817521978,0.7322562704074587,0
Interaction,EWSR1,0.10714856208034206,0.7179536967395801,0.5770678905523217,0
Interaction,TAGLN,0.08609030020127026,0.7179536967395801,0.2058518024464443,0
Interaction,OGDH,0.5192823310348899,0.9332672678842272,0.955561654089514,0
Interaction,COX6A2,0.08521303820959808,0.7179536967395801,0.2529293080436252,0
Interaction,ALDH6A1,0.16062261850149506,0.7493594429402247,0.55845444486548,0
Interaction,BDH1,0.9652114725727344,0.9952907995236356,0.9996032831931506,0
Interaction,COL7A1,0.1853417046043889,0.768053099356649,0.5812838400796763,0
Interaction,RPL18A,0.37465640635602393,0.8688224169470268,0.7940153915484627,0
Interaction,CACNB1,0.8859968987725585,0.9854311722187112,0.9979317663270972,0
Interaction,MAP2K1,0.6597333689858362,0.9638347754849004,0.981204261575644,0
Interaction,FKBP4,0.16728812594845385,0.7580812137628049,0.6919528634877826,0
Interaction,RPL6,0.7376381629240085,0.9785413164143968,0.9735993791750112,0
Interaction,AKAP12,0.8354531195286592,0.9854311722187112,0.9921081332831796,0
Interaction,SLC25A11,0.8575085679535646,0.9854311722187112,0.9949387647900814,0
Interaction,CAV1,0.07453293505254831,0.7117895297518364,0.5134560654480002,0
Interaction,ACY1,0.41530152305329027,0.8902983284410025,0.8916158124040132,0
Interaction,LMNB2,0.05220390797094806,0.6551220900984647,0.19999768496308487,0
Interaction,UBXN1,0.8674235877512902,0.9854311722187112,0.9969150358200064,0
Interaction,GBE1,0.34025635136576904,0.8497554824001795,0.8365667820504735,0
Interaction,EIF4G1,0.166576187064414,0.7575250411738826,0.8160173926901189,0
Interaction,PRKCQ,0.12765672361573124,0.7179536967395801,0.527762242540905,0
Interaction,GLO1,0.8259240814451492,0.9854311722187112,0.994906269443966,0
Interaction,AKR1C1,0.09038451249230342,0.7179536967395801,0.4173618540457255,0
Interaction,SSBP1,0.3045569530357653,0.839438685331748,0.8481970837668721,0
Interaction,YWHAH,0.10743903763684368,0.7179536967395801,0.6994083791156378,0
Interaction,PLP2,0.3805166340533449,0.8721684987217657,0.6809116425250759,0
Interaction,UBE3A,0.6170095975292057,0.9486203370812758,0.9602012249487408,0
Interaction,SRSF11,0.23829158188413752,0.793499218776921,0.6587080113326065,0
Interaction,EEF1A2,0.6578572213386511,0.9631763219738718,0.9679071222834432,0
Interaction,CALD1,0.3840756429029343,0.8725152102698197,0.7410159558273454,0
Interaction,COL14A1,0.6962886763422815,0.9727786546110924,0.9152563274761816,0
Interaction,PTPN11,0.9266349836799724,0.9903410703013332,0.9989093242410682,0
Interaction,PSME1,0.03474740434846268,0.6266208129361281,0.4204338210365877,0
Interaction,CACNG1,0.6313190644763947,0.9552373341053044,0.9484906777171592,0
Interaction,ZNF33A,0.9061462221140164,0.9900178499897422,0.9935440801141792,0
Interaction,PRDX1,0.43789258642010265,0.910335198573387,0.9146199002348172,0
Interaction,RPL18,0.203662229699672,0.7746935995485886,0.5846653667259469,0
Interaction,C1QBP,0.2005059570473922,0.7746935995485886,0.7362789759242923,0
Interaction,CKAP4,0.9239814673333104,0.9903410703013332,0.9976013230826016,0
Interaction,DPT,0.9002814289548606,0.987468304529188,0.9932573855950272,0
Interaction,KLC1,0.899375603408217,0.987468304529188,0.997185829482443,0
Interaction,SRSF1,0.3302373839743544,0.8476369238316583,0.745662838414153,0
Interaction,ARHGAP1,0.6538378802642055,0.9620867820115524,0.9648947219028972,0
Interaction,ACTN3,0.2289586400026861,0.7841359352735049,0.23291335706769373,0
Interaction,PPP3CA,0.44409159703669066,0.9110610587868728,0.9238174509854612,0
Interaction,DHX9,0.5086200129190862,0.9311991011970084,0.9316696749033232,0
Interaction,CRYZ,0.9650650921025148,0.9952907995236356,0.9997631214538244,0
Interaction,SLC20A2,0.09763422425442016,0.7179536967395801,0.09674954274221484,0
Interaction,PUDP,0.4663769867128513,0.9161298065083752,0.902384699715056,0
Interaction,CD47,0.18481801030887487,0.7678983487629457,0.6726873987584393,0
Interaction,PPID,0.8570584520411513,0.9854311722187112,0.9897368029551586,0
Interaction,AHNAK,0.4958815385183165,0.922485112264284,0.915761286357272,0
Interaction,LMOD3,0.4950050496876748,0.922485112264284,0.824833658796407,0
Interaction,HSPA14,0.21552076924782831,0.7766880552138719,0.6542823783836534,0
Interaction,SCRN3,0.8129864080518056,0.9854311722187112,0.9883146534577276,0
Interaction,NEXN,0.2724279192816601,0.8188427158952329,0.6420454555034493,0
Interaction,AP1B1,0.990680191391342,0.9955385620149444,0.9999811005703078,0
Interaction,BST2,0.12356728199615329,0.7179536967395801,0.6027702813734775,0
Interaction,PMPCA,0.14618226311254814,0.7433673676225092,0.45410212903011427,0
Interaction,ASPH,0.8519647273646533,0.9854311722187112,0.9918578966801525,0
Interaction,EFEMP1,0.07919298303374236,0.7171743851460893,0.206372418224903,0
Interaction,STX4,0.7278859911024858,0.9785413164143968,0.9694701152210956,0
Interaction,GRSF1,0.8838494558295114,0.9854311722187112,0.995914833111772,0
Interaction,AIMP1,0.12588105376405123,0.7179536967395801,0.7167552431508857,0
Interaction,ILF3,0.5841866390260622,0.9441354835336588,0.9212483076000006,0
Interaction,TRAP1,0.6605336675238905,0.9638347754849004,0.9708779399831756,0
Interaction,ANK3,0.8515006901846095,0.9854311722187112,0.995347437103739,0
Interaction,HSPB3,0.43032308748486103,0.9050138206263192,0.8698751352183121,0
Interaction,ECH1,0.2556942825158755,0.7985540817521978,0.7769879712666187,0
Interaction,STRN3,0.5416191213988933,0.9332672678842272,0.9538030551328792,0
Interaction,COASY,0.4568949745441676,0.9161298065083752,0.9060810637806784,0
Interaction,TRDN,0.7784845130584787,0.9854311722187112,0.9818328519640332,0
Interaction,ACACA,0.12186065800531,0.7179536967395801,0.5493231355867451,0
Interaction,GPS1,0.10342285917923924,0.7179536967395801,0.6969200808600097,0
Interaction,MTAP,0.6185310013202203,0.949120370630046,0.948429230380692,0
Interaction,PRKAA1,0.28368825918233204,0.8278730193858214,0.8751418385302376,0
Interaction,TARDBP,0.32132533546423026,0.8476369238316583,0.877232290319663,0
Interaction,PAK1,0.22005760367252877,0.7782105332378368,0.442137425232626,0
Interaction,AIMP2,0.05761444211545707,0.6674436307858687,0.6013703097697433,0
Interaction,PRDX4,0.6775104364293651,0.9700291507912469,0.9690354814387108,0
Interaction,PAK2,0.3705206036904428,0.8685999596414687,0.8848991849938387,0
Interaction,CBX3,0.9691718691161166,0.9955385620149444,0.999705326459812,0
Interaction,PSMD2,0.822194934671489,0.9854311722187112,0.995662593183824,0
Interaction,MYBPH,0.3560691587634719,0.8628619406713431,0.5313743231740784,0
Interaction,SELENBP1,0.6130749575517276,0.9486203370812758,0.9620646595509574,0
Interaction,TRIM28,0.8929282379080845,0.9862784930759224,0.9977521708215372,0
Interaction,G3BP1,0.1574860240171437,0.7493594429402247,0.4801508447098434,0
Interaction,PABPC4,0.4452297103015286,0.9110610587868728,0.8530498008461224,0
Interaction,SGCG,0.996915784862358,0.9991718333735564,0.9999986443487636,0
Interaction,EIF3I,0.9128800188975952,0.9903410703013332,0.9986644143590936,0
Interaction,CTBP1,0.21457059222917776,0.7766880552138719,0.7838759971578682,0
Interaction,UBE2V1,0.7319019324143905,0.9785413164143968,0.9849452299032738,0
Interaction,DYNC1I2,0.02433378678617606,0.6266208129361281,0.35945807559574733,0
Interaction,ILK,0.984304806243426,0.9955385620149444,0.9999695181649636,0
Interaction,NNT,0.8390931056331947,0.9854311722187112,0.9950498551118346,0
Interaction,SNTA1,0.3593424618733134,0.8667950773775333,0.8555937533670329,0
Interaction,SNTB2,0.7134588442771823,0.9783312218446496,0.9859130599127324,0
Interaction,SF3B2,0.9441802216389328,0.9903410703013332,0.9993066363330856,0
Interaction,PDAP1,0.4033729348970013,0.8869803542389462,0.8987542717229645,0
Interaction,TMED1,0.7297358782688296,0.9785413164143968,0.9797430247576056,0
Interaction,FKBP5,0.94602317101609,0.9903410703013332,0.9994188227798724,0
Interaction,PICALM,0.20599464782551977,0.7746935995485886,0.5754673241845647,0
Interaction,MTM1,0.30170494081991933,0.8375313547829174,0.8043025192826938,0
Interaction,SQSTM1,0.25489568275965924,0.7985540817521978,0.7778586427329515,0
Interaction,MTX1,0.5463386335637213,0.9332672678842272,0.9507201372906808,0
Interaction,ART3,0.19621920648105176,0.7746935995485886,0.5764468145889553,0
Interaction,ASAH1,0.9800094623477892,0.9955385620149444,0.9999144132583264,0
Interaction,PIN1,0.8213072819448182,0.9854311722187112,0.9929629938897284,0
Interaction,CAMK2B,0.2902635730230631,0.8337956723519173,0.8160170234365943,0
Interaction,CAMK2G,0.7450451004921557,0.9792459364801476,0.988176077112337,0
Interaction,CAMK2D,0.5081947564909439,0.9311991011970084,0.9120731595904876,0
Interaction,DCTN2,0.18048320047365815,0.7678983487629457,0.829194800180277,0
Interaction,NAE1,0.7335447607761375,0.9785413164143968,0.9835887238020624,0
Interaction,STIM1,0.5953503545113994,0.9475087483598365,0.964845005221208,0
Interaction,CUL1,0.3060064308021635,0.839438685331748,0.8468448926948962,0
Interaction,CUL2,0.7312394142268774,0.9785413164143968,0.9833653257017207,0
Interaction,CUL3,0.1839438545261372,0.7678983487629457,0.7486268284028323,0
Interaction,CUL4A,0.6678779228981844,0.9666023531269136,0.9825925499692864,0
Interaction,FHL1,0.5904623755480634,0.9469934740660162,0.9643192119662448,0
Interaction,FHL3,0.7712926301864411,0.9844992806936286,0.9859327767035538,0
Interaction,ITGA7,0.6034709780485296,0.9486203370812758,0.9637226472680436,0
Interaction,AAMP,0.9227953328428042,0.9903410703013332,0.9976634612307644,0
Interaction,CACNA1S,0.6468118979617288,0.961069163803106,0.9701596892599452,0
Interaction,MOGS,0.608201173565035,0.9486203370812758,0.9127729424837734,0
Interaction,SPTAN1,0.4133572471515973,0.8902983284410025,0.8918622178245985,0
Interaction,AUH,0.8715373335176656,0.9854311722187112,0.995725278388787,0
Interaction,DDX39B,0.7116836229374257,0.9783312218446496,0.9780052219396868,0
Interaction,BLMH,0.12284599466487436,0.7179536967395801,0.5275100652524052,0
Interaction,SNTB1,0.4283913613475714,0.9036649098305698,0.89175460777738,0
Interaction,TUBB2A,0.1824923057203801,0.7678983487629457,0.7540822444850679,0
Interaction,IDI1,0.23931671320323225,0.793499218776921,0.724846266056355,0
Interaction,PRKG1,0.18287010610550575,0.7678983487629457,0.6394336305296976,0
Interaction,COX17,0.9202735956917514,0.9903410703013332,0.9982505724423744,0
Interaction,HNRNPD,0.5357109756390706,0.9332672678842272,0.9539550234542398,0
Interaction,SCARB2,0.00623009944758338,0.60007559363049,0.0886111073775699,0
Interaction,NID2,0.19585933589678273,0.7746935995485886,0.4190596335541739,0
Interaction,IL18,0.23347486298844236,0.7867016213220325,0.4908502651588753,0
Interaction,DAG1,0.9302098961052612,0.9903410703013332,0.9992505465671516,0
Interaction,EIF3A,0.08895231213026443,0.7179536967395801,0.6379771210314789,0
Interaction,UBAP2L,0.1132863073946764,0.7179536967395801,0.2901238073294752,0
Interaction,MLEC,0.8073095217144077,0.9854311722187112,0.9935142088702332,0
Interaction,DPYSL3,0.639838812455509,0.9588454671676352,0.9575140646297008,0
Interaction,DCTN1,0.07194498954032327,0.7074852069419307,0.5724650274089926,0
Interaction,DYNC1H1,0.01015636596977288,0.60007559363049,0.26474101741839573,0
Interaction,EIF2B1,0.19425559109465293,0.7746935995485886,0.7149828376509096,0
Interaction,EIF4A2,0.20722408517196897,0.7746935995485886,0.7409217197469831,0
Interaction,CTTN,0.9241005257392,0.9903410703013332,0.9970605246558628,0
Interaction,ENDOG,0.5613004481808007,0.9332672678842272,0.9183905848936468,0
Interaction,FLOT2,0.15160349418155317,0.7433673676225092,0.6470333911645354,0
Interaction,TRIM25,0.6683392177642962,0.9666023531269136,0.9616845977188968,0
Interaction,FLNC,0.21198930959822637,0.7747378329305563,0.6216961794130167,0
Interaction,MYBPC2,0.40719325818117313,0.8902983284410025,0.7096553293842703,0
Interaction,GAMT,0.871996160639839,0.9854311722187112,0.996949754303164,0
Interaction,CAPRIN1,0.0164204484121048,0.6266208129361281,0.03061278822087249,1
Interaction,PRPSAP1,0.4595764050200431,0.9161298065083752,0.8424889584437469,0
Interaction,CLINT1,0.7408502774296468,0.9792459364801476,0.9791369845878866,0
Interaction,GANAB,0.01054245342962474,0.60007559363049,0.2965559580114163,0
Interaction,SSPN,0.10842658112781552,0.7179536967395801,0.6209916960055153,0
Interaction,MVP,0.5796459398674697,0.943782221954144,0.8804580781167991,0
Interaction,LTBP3,0.6746472540707291,0.9700291507912469,0.9580517050898704,0
Interaction,LASP1,0.2374819730351552,0.7932426476102721,0.574618693867509,0
Interaction,PTGR1,0.7548432343928324,0.9807827059117756,0.9724538413945192,0
Interaction,KPNB1,0.01403318665038807,0.6266208129361281,0.36161128975509704,0
Interaction,NUMA1,0.488040759726175,0.922485112264284,0.9279064983401958,0
Interaction,PSME4,0.2004730064333731,0.7746935995485886,0.58570215231982925,0
Interaction,SLMAP,0.13174133512716582,0.7264791210030851,0.613483833790883,0
Interaction,EMC2,0.48061048755799607,0.9221576569491778,0.894940987116789,0
Interaction,PSMD6,0.18999107411662863,0.7746935995485886,0.7058456318029482,0
Interaction,ABRAXAS2,0.6785487422789935,0.9700291507912469,0.9821615530554209,0
Interaction,SEPTIN2,0.14093309568206208,0.7383632548114595,0.7319786113052225,0
Interaction,KARS1,0.15786373870800097,0.7493594429402247,0.795053398343337,0
Interaction,EIF4H,0.5619429509755214,0.9332672678842272,0.9592947551656356,0
Interaction,EEA1,0.11841285696149403,0.7179536967395801,0.5769276406237338,0
Interaction,PDIA6,0.334907628965178,0.8484650255835557,0.8777924900057602,0
Interaction,PAFAH1B3,0.926812431746443,0.9903410703013332,0.998278309165824,0
Interaction,PLCL1,0.7421766416105361,0.9792459364801476,0.963199708504446,0
Interaction,PDK1,0.9804561494250724,0.9955385620149444,0.99989578919419,0
Interaction,PDK2,0.5990307795535711,0.9482755410858804,0.9157190668132268,0
Interaction,PEA15,0.6080085376378176,0.9486203370812758,0.8927045501635532,0
Interaction,PGM5,0.4565053255521726,0.9161298065083752,0.8894619167846476,0
Interaction,PLEC,0.05269663647150905,0.6551220900984647,0.31115806188130873,0
Interaction,PPP2R5A,0.2527537700938328,0.7985540817521978,0.683680020068217,0
Interaction,PPA1,0.44085680005712913,0.9110610587868728,0.9200957787354116,0
Interaction,PTGES3,0.9419576029020864,0.9903410703013332,0.9994279563121112,0
Interaction,STK38,0.5438145346798487,0.9332672678842272,0.8992090401927062,0
Interaction,NECTIN1,0.02664817490836161,0.6266208129361281,2.9166654216578204e-5,-1
Interaction,NONO,0.3018977405178826,0.8375313547829174,0.8481686883828975,0
Interaction,PTPA,0.4097958717500797,0.8902983284410025,0.8438317137245044,0
Interaction,RABEP1,0.24685021061546916,0.7980416035333834,0.6642245003979816,0
Interaction,RAB35,0.3709638278004326,0.8685999596414687,0.8225727274949384,0
Interaction,TMED2,0.7948604073177532,0.9854311722187112,0.9907076593819908,0
Interaction,PCBP1,0.2849259475690883,0.8278730193858214,0.8765745559861149,0
Interaction,PCBP2,0.2737910286953231,0.8194230075340084,0.8657893410865202,0
Interaction,ELOC,0.558965014585557,0.9332672678842272,0.9658242236837928,0
Interaction,ELOB,0.39004561209738775,0.8727794725058305,0.9106396668359668,0
Interaction,UBE3C,0.03165648423601701,0.6266208129361281,0.0842141920983248,0
Interaction,DHCR24,0.03899962828423974,0.6440645776750207,0.07524256864150015,0
Interaction,RSU1,0.7079819241617293,0.9783312218446496,0.9823882518770178,0
Interaction,PPP1R7,0.43543165204859346,0.9094132262976866,0.9147402336290348,0
Interaction,SEC23A,0.29804905823391403,0.8368000346631261,0.8562134603801799,0
Interaction,MAPRE2,0.7216079762692869,0.9785413164143968,0.9860501078119012,0
Interaction,TGFBI,0.4202366752923481,0.8948448856598686,0.7472538682072253,0
Interaction,TSN,0.9391419629387598,0.9903410703013332,0.9992514947509296,0
Interaction,SF1,0.2903302166396622,0.8337956723519173,0.6364192062836226,0
Interaction,TRIP10,0.08870401182006958,0.7179536967395801,0.65124614573953,0
Interaction,MAPRE1,0.973357413886144,0.9955385620149444,0.9998373527106524,0
Interaction,TSC22D1,0.6447809886895906,0.961069163803106,0.8742419537952912,0
Interaction,ELAVL1,0.4701948762189454,0.9161298065083752,0.8661423576864787,0
Interaction,MYLK,0.9360556221384986,0.9903410703013332,0.9983705648666832,0
Interaction,SPEG,0.21938316260721297,0.7782105332378368,0.7068937356161336,0
Interaction,TBCE,0.312905910977504,0.8431857064796524,0.7753036606782782,0
Interaction,UBE2V2,0.7807754530304378,0.9854311722187112,0.9937786008471414,0
Interaction,NEDD8,0.7141991364950486,0.9783312218446496,0.9805899464759318,0
Interaction,ADIRF,NA,NA,NA,0
Interaction,ADIPOQ,0.07206179642340466,0.7074852069419307,0.4800043466479766,0
Interaction,RAB11B,0.9568695239574916,0.9913130521867304,0.9998148168408748,0
Interaction,ZYX,0.562691012101283,0.9332672678842272,0.9646236625157192,0
Interaction,HSPB2,0.6339200389376138,0.955427547925342,0.9622100323165974,0
Interaction,ETFDH,0.48610355399012795,0.922485112264284,0.9251837108021204,0
Interaction,SEPTIN7,0.5871359577931614,0.9456602038852968,0.9611063400411208,0
Interaction,ADRM1,0.5815849551942502,0.943782221954144,0.9526396066921872,0
Interaction,DDB1,0.08217102694183885,0.7179536967395801,0.7090740331368603,0
Interaction,CDC37,0.7990240743121665,0.9854311722187112,0.9945892699880906,0
Interaction,DPYSL2,0.7748510232276684,0.9848335883907492,0.9919205744707528,0
Interaction,SYPL1,0.07018470024866588,0.7074852069419307,0.4543032276484093,0
Interaction,RBBP7,0.3130383277152465,0.8431857064796524,0.6895574315321565,0
Interaction,SGCB,0.6989017036300468,0.9737350658665308,0.9853791741355926,0
Interaction,SGCA,0.9473338245743874,0.9903410703013332,0.999587857099934,0
Interaction,FXN,0.9994972422994072,0.9994972422994072,0.999999947069484,0
Interaction,FSCN1,0.8024118168445363,0.9854311722187112,0.987052544009163,0
Interaction,DECR1,0.966066289853052,0.995441527700472,0.9997799083464974,0
Interaction,NDUFA5,0.11628700622960486,0.7179536967395801,0.57900759034422,0
Interaction,CLPP,0.44739097292586993,0.9110610587868728,0.8496104973811109,0
Interaction,TST,0.364605435235105,0.8685254447956907,0.8597127914657282,0
Interaction,KYAT1,0.8344685180780645,0.9854311722187112,0.9920039284319304,0
Interaction,GUK1,0.49363321353675627,0.922485112264284,0.8485760241143291,0
Interaction,HAGH,0.7168629656954844,0.9783312218446496,0.9862710665054626,0
Interaction,NDUFA9,0.09135949871550852,0.7179536967395801,0.4851058347593136,0
Interaction,PHKG1,0.9750508019225674,0.9955385620149444,0.9999175177832268,0
Interaction,PPP1R3A,0.3900713587258329,0.8727794725058305,0.8893345444020067,0
Interaction,HADH,0.7312102120622415,0.9785413164143968,0.9878979462618426,0
Interaction,UGP2,0.4003767949009146,0.8848023593439903,0.9151594843894024,0
Interaction,TXNRD1,0.5225690964225879,0.9332672678842272,0.9572461456148446,0
Interaction,IMMT,0.5176771228191817,0.9332672678842272,0.954746357657216,0
Interaction,IAH1,0.7084651524866994,0.9783312218446496,0.9833903503695516,0
Interaction,KLHL40,0.8801055367920668,0.9854311722187112,0.9935370498774604,0
Interaction,TKFC,0.8711829909402009,0.9854311722187112,0.9937254200031432,0
Interaction,TIMM50,0.5182883100239386,0.9332672678842272,0.9369429897681092,0
Interaction,NADK2,0.16342280882844493,0.7513158016379929,0.5956041985184746,0
Interaction,FAM98B,0.16742012526698785,0.7580812137628049,0.6989270224360757,0
Interaction,HIKESHI,0.5589858735557227,0.9332672678842272,0.958359792549871,0
Interaction,PDLIM3,0.5291212061947239,0.9332672678842272,0.9271091040289844,0
Interaction,HSD17B12,0.9177375397900344,0.9903410703013332,0.9983240542498468,0
Interaction,AGK,0.3123722660127225,0.8431857064796524,0.7719847872727911,0
Interaction,LACTB2,0.6378332074418565,0.9575585735621118,0.9668692195340663,0
Interaction,DCAF6,0.4381670575552523,0.910335198573387,0.9274103893192096,0
Interaction,CAVIN4,0.8223289567633345,0.9854311722187112,0.9930978890801222,0
Interaction,FLG2,0.4630564978208771,0.9161298065083752,0.7350230840107901,0
Interaction,RABL3,0.4354448860806629,0.9094132262976866,0.8866149217472395,0
Interaction,COQ5,0.5821597273053188,0.943782221954144,0.946729514819448,0
Interaction,NOMO2,0.02824841519554512,0.6266208129361281,0.2768747867117127,0
Interaction,PITRM1,0.9395428650152268,0.9903410703013332,0.9987995062708028,0
Interaction,WDR44,0.6091601987810185,0.9486203370812758,0.9236133250779386,0
Interaction,COA6,0.2403496024211087,0.793499218776921,0.7415170565631444,0
Interaction,TOR1AIP1,0.12464549970888918,0.7179536967395801,0.4282284258235154,0
Interaction,GNAS,0.25175440776936264,0.7985540817521978,0.7891629925484566,0
