pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,module,Description
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE,1.0357771188347043e-6,6.54792223843742e-5,5.481193255512322,10,15,,GO:BP,14.987854251012147,brown,T Helper 17 Type Immune Response
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,1.104312282276152e-6,6.54792223843742e-5,3.494260700389105,17,40,,GO:BP,5.645108695652174,brown,Negative Regulation Of Cell Adhesion
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,1.5134528622481474e-5,8.206165484581974e-5,2.5475968652381216,22,71,,Reactome,3.452366478506296,brown,Antigen Processing Ubiquitination Proteasome Degradation
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,1.5310809029168573e-5,8.206165484581974e-5,2.973838893948175,17,47,,Reactome,4.311388888888889,brown,C Type Lectin Receptors Clrs
REACTOME_G2_M_CHECKPOINTS,1.5310809029168573e-5,8.206165484581974e-5,2.973838893948175,17,47,,Reactome,4.311388888888889,brown,G2 M Checkpoints
REACTOME_ABC_TRANSPORTER_DISORDERS,1.601804073567052e-5,8.206165484581974e-5,3.3854428931105516,14,34,,Reactome,5.288888888888889,brown,Abc Transporter Disorders
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,1.601804073567052e-5,8.206165484581974e-5,3.3854428931105516,14,34,,Reactome,5.288888888888889,brown,Runx1 Regulates Transcription Of Genes Involved In Differentiation Of Hscs
REACTOME_CIRCADIAN_CLOCK,1.819722815310168e-5,8.78214054345342e-5,3.0592706542394357,16,43,,Reactome,4.497310588596895,brown,Circadian Clock
REACTOME_PTEN_REGULATION,1.819722815310168e-5,8.78214054345342e-5,3.0592706542394357,16,43,,Reactome,4.497310588596895,brown,Pten Regulation
REACTOME_TCR_SIGNALING,1.819722815310168e-5,8.78214054345342e-5,3.0592706542394357,16,43,,Reactome,4.497310588596895,brown,Tcr Signaling
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,1.7280729250583597e-6,9.167881623467509e-5,4.48461266360099,12,22,,GO:BP,9.041632653061225,brown,Negative Regulation Of Lymphocyte Activation
REACTOME_SYNTHESIS_OF_DNA,2.1136218673648297e-5,9.645214252664668e-5,3.162226878180186,15,39,,Reactome,4.731404958677686,brown,Synthesis Of Dna
REACTOME_METABOLISM_OF_NUCLEOTIDES,2.3822798652181698e-5,1.0577322601568675e-4,3.2887159533073933,14,35,,Reactome,5.034293552812072,brown,Metabolism Of Nucleotides
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,2.2955290203299732e-6,1.1047679761962332e-4,4.110894941634242,13,26,,GO:BP,7.55327868852459,brown,Regulation Of Lymphocyte Differentiation
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION,4.314556972727001e-6,1.5532405101817203e-4,4.521984435797665,11,20,,GO:BP,9.176603432700993,brown,Alpha Beta T Cell Differentiation
REACTOME_SIGNALING_BY_WNT,4.132771689277011e-5,1.7202662156615557e-4,2.466536964980545,21,70,,Reactome,3.2814769975786926,brown,Signaling By Wnt
REACTOME_DEUBIQUITINATION,6.875454005997151e-5,2.732525118778716e-4,2.4542656367965616,20,67,,Reactome,3.248047401023431,brown,Deubiquitination
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,9.004744644958452e-5,3.407477234967233e-4,2.479587425112717,19,63,,Reactome,3.287624140565317,brown,Intracellular Signaling By Second Messengers
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,1.1623097766883407e-5,3.5503280451571135e-4,2.5213488975356677,23,75,,GO:BP,3.4099276791584483,brown,Pyridine Containing Compound Metabolic Process
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE,1.3152295591582897e-5,3.899268810681047e-4,4.93307392996109,9,15,,GO:BP,11.189516129032258,brown,T Helper 1 Type Immune Response
REACTOME_SIGNALING_BY_INTERLEUKINS,1.133719215012095e-4,4.241893242685704e-4,2.09575036240177,26,102,,Reactome,2.636135794030531,brown,Signaling By Interleukins
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,2.1144163376712335e-5,5.760355860466495e-4,2.911883916990921,17,48,,GO:BP,4.17002688172043,brown,Regulation Of Mitotic Cell Cycle Phase Transition
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,1.8285478051580293e-4,6.547380850727137e-4,2.8074404479453356,14,41,,Reactome,3.9027587258039933,brown,Disorders Of Transmembrane Transporters
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,1.8285478051580293e-4,6.547380850727137e-4,2.8074404479453356,14,41,,Reactome,3.9027587258039933,brown,The Role Of Gtse1 In G2 M Progression After G2 Checkpoint
GOBP_REGULATION_OF_T_CELL_ACTIVATION,2.5507738095380806e-5,6.663727993435144e-4,2.989741775733994,16,44,,GO:BP,4.334321280379371,brown,Regulation Of T Cell Activation
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,2.0513632052326694e-4,7.190567866762936e-4,2.099180395728123,24,94,,Reactome,2.6280809319435927,brown,Cellular Response To Chemical Stress
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,2.125400635768919e-4,7.372483455323438e-4,2.1792696076133327,22,83,,Reactome,2.754795953958842,brown,Mapk Family Signaling Cascades
REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,2.776873855158664e-4,9.340393876442779e-4,2.297264820325017,19,68,,Reactome,2.9440061738981305,brown,Metabolism Of Carbohydrates And Carbohydrate Derivatives
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,4.118283108733492e-5,9.88387946096038e-4,3.523624235686493,12,28,,GO:BP,5.63265306122449,brown,Nucleoside Monophosphate Metabolic Process
HALLMARK_GLYCOLYSIS,3.282116284917832e-5,0.0011815618625704194,2.5693093385214008,20,64,,Hallmark,3.475258918296893,brown,Glycolysis
REACTOME_MITOTIC_G2_G2_M_PHASES,3.6893920112418034e-4,0.0012044779801407065,2.3123784046692606,18,64,,Reactome,2.963434600691286,brown,Mitotic G2 G2 M Phases
REACTOME_PROGRAMMED_CELL_DEATH,4.1433607894634367e-4,0.0013395525659139072,2.1315751549214585,21,81,,Reactome,2.6635593220338984,brown,Programmed Cell Death
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,4.238555363798901e-4,0.0013571528232163789,2.5168744540617802,15,49,,Reactome,3.3215848322800197,brown,Antigen Processing Cross Presentation
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,8.251841658987818e-5,0.0017697566792041959,3.143625543602655,13,34,,GO:BP,4.655542544886807,brown,Monosaccharide Biosynthetic Process
GOBP_GLUCOSE_METABOLIC_PROCESS,9.004744644958452e-5,0.0018096140468164441,2.479587425112717,19,63,,GO:BP,3.287624140565317,brown,Glucose Metabolic Process
GOBP_TYPE_II_INTERFERON_PRODUCTION,9.145736642317284e-5,0.0018096140468164441,4.110894941634242,9,18,,GO:BP,7.44758064516129,brown,Type Ii Interferon Production
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,9.155785355916533e-5,0.0018096140468164441,2.5515899637729773,18,58,,GO:BP,3.419246861924686,brown,Carbohydrate Catabolic Process
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,1.3616032080502165e-4,0.002639415449451189,2.349082823790995,20,70,,GO:BP,3.0481012658227846,brown,Regulation Of Muscle System Process
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,8.571329266682549e-4,0.002692691175288008,2.371670158635139,15,52,,Reactome,3.0472414563323653,brown,Regulation Of Pd L1 Cd274 Post Translational Modification
GOBP_REGULATION_OF_PROTEOLYSIS,1.6718038754311035e-4,0.0030639605571537317,2.018075698620446,27,110,,GO:BP,2.507647983237297,brown,Regulation Of Proteolysis
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,9.849304444546202e-4,0.0030652508224615752,3.8368352788586253,7,15,,Reactome,6.468,brown,TGF Beta Receptor Signaling Activates Smads
GOBP_RESPONSE_TO_TYPE_I_INTERFERON,1.8285478051580293e-4,0.0032913860492844527,2.8074404479453356,14,41,,GO:BP,3.9027587258039933,brown,Response To Type I Interferon
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,0.0011046740069833242,0.0034060781881985833,2.183912937743191,17,64,,Reactome,2.7263297872340426,brown,Regulation Of Homotypic Cell Cell Adhesion
GOBP_MEIOTIC_CELL_CYCLE,2.23866294382923e-4,0.0037609537456331065,3.229988882712618,11,28,,GO:BP,4.83715925394548,brown,Meiotic Cell Cycle
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,2.23866294382923e-4,0.0037609537456331065,3.229988882712618,11,28,,GO:BP,4.83715925394548,brown,Tumor Necrosis Factor Superfamily Cytokine Production
GOBP_ERBB_SIGNALING_PATHWAY,2.463964773249631e-4,0.004005929824896174,3.4257457846952013,10,24,,GO:BP,5.326778484673222,brown,Erbb Signaling Pathway
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT,2.729585685709252e-4,0.0043673370971348035,2.9897417757339935,12,33,,GO:BP,4.279883381924198,brown,Negative Regulation Of Cell Development
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,3.2233428742865815e-4,0.005076765027001366,3.118609955722528,11,29,,GO:BP,4.565943992773261,brown,Protein Modification By Small Protein Removal
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,3.692850423052415e-4,0.005726758809902822,1.877416587518,29,127,,GO:BP,2.281686358754028,brown,Response To Oxidative Stress
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,3.788198184158129e-4,0.005731512310515609,1.7692459242476481,34,158,,GO:BP,2.129610878055837,brown,Ribose Phosphate Metabolic Process
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,0.002391711443691685,0.007240362824993919,2.1636289166496008,15,57,,Reactome,2.677095631641086,brown,Regulation Of Pd L1 Cd274 Expression
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.0024228367641864193,0.007268510292559258,2.846004190362167,9,26,,Reactome,3.9257590132827325,brown,Signaling By TGF Beta Receptor Complex
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION,5.337224226596447e-4,0.007911650030013557,3.162226878180186,10,26,,GO:BP,4.65587044534413,brown,Positive Regulation Of Phosphorylation
REACTOME_M_PHASE,0.0032104623425052835,0.00946092000048017,1.808793774319066,22,100,,Reactome,2.133987997817785,brown,M Phase
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,6.865512143591312e-4,0.009747093296816962,2.740596627756161,12,36,,GO:BP,3.7387755102040816,brown,Cell Activation Involved In Immune Response
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.0034485005274849474,0.00989957479010765,2.090285563542835,15,59,,Reactome,2.5525920360631105,brown,Separation Of Sister Chromatids
REACTOME_PLATELET_HOMEOSTASIS,0.003522815287850189,0.010026474280804384,3.197362732382188,7,18,,Reactome,4.696363636363636,brown,Platelet Homeostasis
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,8.042443667922208e-4,0.011259421135091091,2.307870844426241,16,57,,GO:BP,2.9389737880781297,brown,Calcium Ion Transmembrane Transport
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,0.004086569267574878,0.011340229717520287,2.8597530028759937,8,23,,Reactome,3.943239625167336,brown,Cellular Responses To Mechanical Stimuli
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,0.004086569267574878,0.011340229717520287,2.8597530028759937,8,23,,Reactome,3.943239625167336,brown,Global Genome Nucleotide Excision Repair Gg Ner
REACTOME_NEUTROPHIL_DEGRANULATION,0.0042172935088682735,0.011606270565728388,1.5929717898832685,31,160,,Reactome,1.8363517870618098,brown,Neutrophil Degranulation
GOBP_PROTEIN_NEDDYLATION,9.849304444546202e-4,0.013416349837976448,3.8368352788586253,7,15,,GO:BP,6.468,brown,Protein Neddylation
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,9.849304444546202e-4,0.013416349837976448,3.8368352788586253,7,15,,GO:BP,6.468,brown,Ribonucleoside Monophosphate Biosynthetic Process
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.0011843860351851202,0.015504689915150666,1.8517544782136224,25,111,,GO:BP,2.217822774659182,brown,Regulation Of Protein Catabolic Process
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,0.005886953821002307,0.01593821361648996,3.2887159533073933,6,15,,Reactome,4.905710491367862,brown,Transcription Coupled Nucleotide Excision Repair Tc Ner
REACTOME_CARDIAC_CONDUCTION,0.007252421482538254,0.01932045082948191,2.6309727626459143,8,25,,Reactome,3.475549255846917,brown,Cardiac Conduction
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.007252421482538254,0.01932045082948191,2.6309727626459143,8,25,,Reactome,3.475549255846917,brown,Cargo Recognition For Clathrin Mediated Endocytosis
GOBP_RENAL_SYSTEM_PROCESS,0.0015713974928404538,0.020307290676707404,3.5970330739299614,7,16,,GO:BP,5.746222222222222,brown,Renal System Process
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.008476287617899422,0.022401617275877042,3.083171206225681,6,16,,Reactome,4.4127490039840636,brown,DNA Damage Recognition In Gg Ner
REACTOME_OPIOID_SIGNALLING,0.009327413673167789,0.024456919316258846,2.740596627756161,7,21,,Reactome,3.684,brown,Opioid Signalling
GOSLIM_MICROTUBULE-BASED_MOVEMENT,0.0012135714265769859,0.029125714237847662,2.2296379344456905,16,59,,GO Slim,2.7991894239119945,brown,Microtubule-Based Movement
HALLMARK_PROTEIN_SECRETION,0.001984259549946107,0.02956528410114877,2.5839911061700946,11,35,,Hallmark,3.413279132791328,brown,Protein Secretion
HALLMARK_MTORC1_SIGNALING,0.002463773675095731,0.02956528410114877,1.9120441588996473,20,86,,Hallmark,2.2887098836465927,brown,mTORC1 Signaling
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.011791784345915782,0.030677063962421525,2.9018081940947584,6,17,,Reactome,4.009416877942774,brown,Regulation Of Insulin Secretion
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.01198574660416166,0.030939950536324288,2.4360858913388097,8,27,,Reactome,3.106320016909744,brown,G Alpha I Signalling Events
REACTOME_PHOSPHOLIPID_METABOLISM,0.01229320681311225,0.03148952206743368,2.6160240537672443,7,22,,Reactome,3.436533333333333,brown,Phospholipid Metabolism
REACTOME_DNA_REPAIR,0.012555004550617544,0.03191462988821101,2.1636289166496003,10,38,,Reactome,2.643146327356854,brown,DNA Repair
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION,0.0029721426590010925,0.036535607320403674,2.989741775733994,8,22,,GO:BP,4.227194492254733,brown,Positive Regulation Of Insulin Secretion
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,0.015926268874948597,0.039577966681775247,2.740596627756161,6,18,,Reactome,3.6733067729083664,brown,Formation Of The Dystrophin Glycoprotein Complex Dgc
REACTOME_ION_CHANNEL_TRANSPORT,0.018671931097668088,0.04605743004091462,2.268079967798202,8,29,,Reactome,2.8074201568177473,brown,Ion Channel Transport
REACTOME_ION_HOMEOSTASIS,0.020160162784194063,0.04936275152306341,2.3980220492866406,7,24,,Reactome,3.028941176470588,brown,Ion Homeostasis
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,0.005177181885315004,0.062126182623780044,2.1376653696498056,13,50,,GO:BP,2.61929552503323,brown,Carbohydrate Biosynthetic Process
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT,0.005415493457967765,0.06369747378461336,2.4181734950789653,10,34,,GO:BP,3.0904183535762484,brown,Regulation Of Peptide Transport
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,0.005742742199123783,0.0657805015535997,2.192477302204929,12,45,,GO:BP,2.705751391465677,brown,Regulation Of Inflammatory Response
GOBP_CALCIUM_MEDIATED_SIGNALING,0.0062950772156454725,0.07050486481522929,2.2609922178988326,11,40,,GO:BP,2.817073170731707,brown,Calcium Mediated Signaling
GOBP_SENSORY_SYSTEM_DEVELOPMENT,0.0062950772156454725,0.07050486481522929,2.2609922178988326,11,40,,GO:BP,2.817073170731707,brown,Sensory System Development
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS,0.006713792501541851,0.07436816309400204,1.9575690198258293,15,63,,GO:BP,2.334710743801653,brown,Homeostasis Of Number Of Cells
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,0.006796992713119359,0.07447139842200341,1.906502001917329,16,69,,GO:BP,2.258514053080717,brown,Cellular Response To Peptide Hormone Stimulus
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,0.006921473216845545,0.07501983873742267,2.877626459143969,7,20,,GO:BP,3.9695384615384617,brown,Microtubule Organizing Center Organization
GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,0.007252421482538254,0.07777064738721873,2.6309727626459143,8,25,,GO:BP,3.475549255846917,brown,Sarcoplasmic Reticulum Calcium Ion Transport
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY,0.00769790924081664,0.08082804702857473,2.2058460662427635,11,41,,GO:BP,2.721680216802168,brown,Regulation Of Transferase Activity
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,0.034046295142346285,0.08215519045218343,2.349082823790995,6,21,,Reactome,2.933864541832669,brown,Detoxification Of Reactive Oxygen Species
GOBP_RESPONSE_TO_TYPE_II_INTERFERON,0.008415962330242568,0.08544097918842616,2.283830523130134,10,36,,GO:BP,2.8495795702273434,brown,Response To Type Ii Interferon
GOBP_AMP_METABOLIC_PROCESS,0.008476287617899422,0.08544097918842616,3.083171206225681,6,16,,GO:BP,4.4127490039840636,brown,Amp Metabolic Process
GOBP_NUCLEOBASE_METABOLIC_PROCESS,0.008476287617899422,0.08544097918842616,3.083171206225681,6,16,,GO:BP,4.4127490039840636,brown,Nucleobase Metabolic Process
REACTOME_DEATH_RECEPTOR_SIGNALING,0.036065956818892735,0.08578545443350914,2.5693093385214008,5,16,,Reactome,3.3279220779220777,brown,Death Receptor Signaling
GOBP_REGULATION_OF_BLOOD_CIRCULATION,0.00876525548791911,0.08747898546358873,2.0166654430658544,13,53,,GO:BP,2.4188524590163936,brown,Regulation Of Blood Circulation
GOBP_CALCIUM_ION_HOMEOSTASIS,0.009003632942910535,0.08832611297405951,1.950933192639979,14,59,,GO:BP,2.318609967992684,brown,Calcium Ion Homeostasis
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,0.010328461008201856,0.09821781788931576,2.2221053738563468,10,37,,GO:BP,2.742540110961164,brown,Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS,0.011224116738596517,0.10505538701079417,2.103248574789612,11,43,,GO:BP,2.548780487804878,brown,Phospholipid Metabolic Process
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,0.04618019534929979,0.10829581022054106,2.4181734950789653,5,17,,Reactome,3.048941798941799,brown,Ion Transport By P Type Atpases
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,0.011791784345915782,0.1090469598227808,2.9018081940947584,6,17,,GO:BP,4.009416877942774,brown,Hydrogen Peroxide Metabolic Process
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.01229320681311225,0.11063886131801025,2.6160240537672443,7,22,,Hallmark,3.436533333333333,brown,Reactive Oxygen Species Pathway
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.013875568522930974,0.124407632745831,2.242306331800495,9,33,,GO:BP,2.7701612903225805,brown,Positive Regulation Of Catalytic Activity
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,0.013875568522930974,0.124407632745831,2.242306331800495,9,33,,GO:BP,2.7701612903225805,brown,Vascular Process In Circulatory System
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.014051693974792239,0.124407632745831,1.8565331994477219,14,62,,GO:BP,2.1700960219478738,brown,Protein Containing Complex Disassembly
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.014069910846254695,0.124407632745831,1.9086297943301835,13,56,,GO:BP,2.246378192908883,brown,Regulation Of Monoatomic Ion Transmembrane Transport
GOBP_REGULATION_OF_BLOOD_PRESSURE,0.015883610739284827,0.13267503327229907,2.5022838775164944,7,23,,GO:BP,3.22,brown,Regulation Of Blood Pressure
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.015926268874948597,0.13267503327229907,2.740596627756161,6,18,,GO:BP,3.6733067729083664,brown,Adenylate Cyclase Modulating G Protein Coupled Receptor Signaling Pathway
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,0.015926268874948597,0.13267503327229907,2.740596627756161,6,18,,GO:BP,3.6733067729083664,brown,Cellular Response To Osmotic Stress
GOBP_IMMUNE_SYSTEM_DEVELOPMENT,0.015926268874948597,0.13267503327229907,2.740596627756161,6,18,,GO:BP,3.6733067729083664,brown,Immune System Development
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,0.015926268874948597,0.13267503327229907,2.740596627756161,6,18,,GO:BP,3.6733067729083664,brown,Peripheral Nervous System Development
HALLMARK_HYPOXIA,0.018787241393917724,0.13526813803620763,1.842814973836039,13,58,,Hallmark,2.1441712204007284,brown,Hypoxia
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,0.061937475987848954,0.14423202450317274,2.055447470817121,6,24,,Reactome,2.4409030544488712,brown,Copii Mediated Vesicle Transport
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.018787241393917724,0.15272209133120215,1.842814973836039,13,58,,GO:BP,2.1441712204007284,brown,Regulation Of Post Translational Protein Modification
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.07097748114689265,0.16413542515218923,2.1636289166496003,5,19,,Reactome,2.610544217687075,brown,Toll Like Receptor 9 Tlr9 Cascade
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,0.020428844651174397,0.16473820326707034,2.1141745414118955,9,35,,GO:BP,2.5542803970223327,brown,Cellular Response To Oxygen Levels
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.020965072270860384,0.16772057816688307,2.596354699979521,6,19,,GO:BP,3.3889059148023293,brown,Negative Regulation Of Inflammatory Response
HALLMARK_DNA_REPAIR,0.03314934304113855,0.17516621009261432,2.055447470817121,8,32,,Hallmark,2.4524765729585005,brown,DNA Repair
HALLMARK_COMPLEMENT,0.03406009640689723,0.17516621009261432,1.9472660249846405,9,38,,Hallmark,2.286290322580645,brown,Complement
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.039316950886965005,0.17692627899134253,1.9931611838226624,8,33,,Hallmark,2.3530923694779116,brown,Pi3k Akt Mtor Signaling
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS,0.025179839957060197,0.19985258800564315,2.302101167315175,7,25,,GO:BP,2.859111111111111,brown,Epithelial Tube Morphogenesis
