pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,dedup_status,merged_into,overlap_jaccard,set,n_genes
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,0.9617494625942471,0.9999308271995648,0.47472228519610066,2,11,,Reactome,0.35638888888888887,NA,NA,NA,"discordant, all 802",802
REACTOME_PROGRAMMED_CELL_DEATH,0.962129075460168,0.9999308271995648,0.7736215018010529,24,81,,Reactome,0.6683804627249358,NA,NA,NA,"discordant, all 802",802
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,0.962822731501687,0.9999308271995648,0.5934028564951259,5,22,,Reactome,0.47051442910915936,NA,NA,NA,"discordant, all 802",802
REACTOME_INTERFERON_GAMMA_SIGNALING,0.9641899797898088,0.9999308271995648,0.5221945137157107,3,15,,Reactome,0.4005006257822278,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.9662258079331507,0.9999308271995648,0.7997573633483859,34,111,,Reactome,0.6985592532467533,NA,NA,NA,"discordant, all 802",802
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.9688849857980972,0.9999308271995648,0.6025321312104355,6,26,,Reactome,0.4793969849246231,NA,NA,NA,"discordant, all 802",802
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,0.9715972608665656,0.9999308271995648,0.6329630469281342,8,33,,Reactome,0.5106297229219143,NA,NA,NA,"discordant, all 802",802
REACTOME_METABOLISM_OF_POLYAMINES,0.9715972608665656,0.9999308271995648,0.6329630469281342,8,33,,Reactome,0.5106297229219143,NA,NA,NA,"discordant, all 802",802
REACTOME_CIRCADIAN_CLOCK,0.9735585509584979,0.9999308271995648,0.6679232152177695,11,43,,Reactome,0.547566371681416,NA,NA,NA,"discordant, all 802",802
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.9735585509584979,0.9999308271995648,0.6679232152177695,11,43,,Reactome,0.547566371681416,NA,NA,NA,"discordant, all 802",802
REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,0.9741759621217758,0.9999308271995648,0.7295364529851841,19,68,,Reactome,0.6155550342742461,NA,NA,NA,"discordant, all 802",802
REACTOME_RHOV_GTPASE_CYCLE,0.9745921083456355,0.9999308271995648,0.43516209476309226,2,12,,Reactome,0.3205,NA,NA,NA,"discordant, all 802",802
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,0.9751931441180659,0.9999308271995648,0.4895573566084788,3,16,,Reactome,0.36940406277077115,NA,NA,NA,"discordant, all 802",802
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,0.9751931441180659,0.9999308271995648,0.4895573566084788,3,16,,Reactome,0.36940406277077115,NA,NA,NA,"discordant, all 802",802
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.9773506618098107,0.9999308271995648,0.678852867830424,13,50,,Reactome,0.558866851642517,NA,NA,NA,"discordant, all 802",802
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,0.9782951586939859,0.9999308271995648,0.6666312941051626,12,47,,Reactome,0.5455334538878843,NA,NA,NA,"discordant, all 802",802
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,0.9793212474336581,0.9999308271995648,0.7787111169444809,34,114,,Reactome,0.670703125,NA,NA,NA,"discordant, all 802",802
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.9806573550570635,0.9999308271995648,0.6368225777020863,10,41,,Reactome,0.513603779732812,NA,NA,NA,"discordant, all 802",802
REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274,0.9821030109008425,0.9999308271995648,0.6183882399264995,9,38,,Reactome,0.4942818628516763,NA,NA,NA,"discordant, all 802",802
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,0.9830346016901981,0.9999308271995648,0.6527431421446384,12,48,,Reactome,0.529957805907173,NA,NA,NA,"discordant, all 802",802
REACTOME_RHOBTB2_GTPASE_CYCLE,0.9832189209488735,0.9999308271995648,0.4016880874736236,2,13,,Reactome,0.29113636363636364,NA,NA,NA,"discordant, all 802",802
REACTOME_RHOU_GTPASE_CYCLE,0.9832189209488735,0.9999308271995648,0.4016880874736236,2,13,,Reactome,0.29113636363636364,NA,NA,NA,"discordant, all 802",802
REACTOME_CILIUM_ASSEMBLY,0.9837415477427639,0.9999308271995648,0.5967937299608123,8,35,,Reactome,0.47205896072394815,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,0.9856828981071826,0.9999308271995648,0.7728478802992519,37,125,,Reactome,0.6617349970291146,NA,NA,NA,"discordant, all 802",802
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.9857284298712915,0.9999308271995648,0.712083427794151,21,77,,Reactome,0.5934699103713188,NA,NA,NA,"discordant, all 802",802
REACTOME_NEURONAL_SYSTEM,0.9868090269280468,0.9999308271995648,0.6394218535294417,12,49,,Reactome,0.515224084844338,NA,NA,NA,"discordant, all 802",802
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.9921106373759314,0.9999308271995648,0.26109725685785534,1,10,,Reactome,0.17797197947010682,NA,NA,NA,"discordant, all 802",802
REACTOME_INTRAFLAGELLAR_TRANSPORT,0.9921106373759314,0.9999308271995648,0.26109725685785534,1,10,,Reactome,0.17797197947010682,NA,NA,NA,"discordant, all 802",802
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,0.9921106373759314,0.9999308271995648,0.26109725685785534,1,10,,Reactome,0.17797197947010682,NA,NA,NA,"discordant, all 802",802
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.9921106373759314,0.9999308271995648,0.26109725685785534,1,10,,Reactome,0.17797197947010682,NA,NA,NA,"discordant, all 802",802
REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS,0.9921106373759314,0.9999308271995648,0.26109725685785534,1,10,,Reactome,0.17797197947010682,NA,NA,NA,"discordant, all 802",802
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,0.9922108781103207,0.9999308271995648,0.45408218583974846,4,23,,Reactome,0.3358395989974937,NA,NA,NA,"discordant, all 802",802
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,0.9927844530878668,0.9999308271995648,0.34812967581047377,2,15,,Reactome,0.24596153846153845,NA,NA,NA,"discordant, all 802",802
REACTOME_PROTEASOME_ASSEMBLY,0.9932618613721051,0.9999308271995648,0.5496784354902218,8,38,,Reactome,0.42384550797649034,NA,NA,NA,"discordant, all 802",802
REACTOME_L1CAM_INTERACTIONS,0.9942795753455997,0.9999308271995648,0.5221945137157107,7,35,,Reactome,0.39748427672955977,NA,NA,NA,"discordant, all 802",802
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,0.9951467548540998,0.9999308271995648,0.23736114259805033,1,11,,Reactome,0.16004993757802746,NA,NA,NA,"discordant, all 802",802
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,0.997015359082142,0.9999308271995648,0.21758104738154613,1,12,,Reactome,0.14538644875723528,NA,NA,NA,"discordant, all 802",802
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,0.9988009900311859,0.9999308271995648,0.37299608122550765,4,28,,Reactome,0.264828738512949,NA,NA,NA,"discordant, all 802",802
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,0.9988722319223597,0.9999308271995648,0.18649804061275382,1,14,,Reactome,0.12282723518678575,NA,NA,NA,"discordant, all 802",802
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,0.9988722319223597,0.9999308271995648,0.18649804061275382,1,14,,Reactome,0.12282723518678575,NA,NA,NA,"discordant, all 802",802
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,0.9992862967483913,0.9999308271995648,0.3133167082294264,3,25,,Reactome,0.2167482079872568,NA,NA,NA,"discordant, all 802",802
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.9993070732676806,0.9999308271995648,0.17406483790523689,1,15,,Reactome,0.11396468699839486,NA,NA,NA,"discordant, all 802",802
REACTOME_INTERLEUKIN_12_SIGNALING,0.9995282885727401,0.9999308271995648,0.30126606560521774,3,26,,Reactome,0.2071611253196931,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_INTERLEUKINS,0.9999308271995648,0.9999308271995648,0.5631509461640017,22,102,,Reactome,0.42730769230769233,NA,NA,NA,"discordant, all 802",802
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE,0.00319936796860605,0.6894637972346037,9.376119402985074,3,10,,Reactome,13.526785714285714,NA,NA,NA,"real discordant, Y up / O down",67
REACTOME_RSV_HOST_INTERACTIONS,0.00319936796860605,0.6894637972346037,9.376119402985074,3,10,,Reactome,13.526785714285714,NA,NA,NA,"real discordant, Y up / O down",67
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,0.005601718850790244,0.804780274896865,7.813432835820895,3,12,,Reactome,10.510416666666666,NA,NA,NA,"real discordant, Y up / O down",67
GOBP_MUSCLE_CELL_DEVELOPMENT,5.621419538872776e-5,0.047065472545855115,3.0794117647058825,15,75,,GO:BP,3.9214876033057853,kept,NA,NA,"real discordant, Y down / O up",136
GOBP_MYOFIBRIL_ASSEMBLY,6.970383542517775e-5,0.047065472545855115,3.8492647058823533,11,44,,GO:BP,5.133333333333334,kept,NA,NA,"real discordant, Y down / O up",136
GOBP_MUSCLE_CELL_DIFFERENTIATION,1.171186976899335e-4,0.047065472545855115,2.360133104336625,21,137,,GO:BP,2.8997001499250374,kept,NA,NA,"real discordant, Y down / O up",136
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,1.3361383263550068e-4,0.047065472545855115,3.6035669586983734,11,47,,GO:BP,4.698222222222222,redundant,GOBP_MYOFIBRIL_ASSEMBLY,0.5428571428571428,"real discordant, Y down / O up",136
GOBP_ACTIN_FILAMENT_ORGANIZATION,1.7431109168255176e-4,0.04912086563614309,2.5915841584158414,17,101,,GO:BP,3.187074829931973,kept,NA,NA,"real discordant, Y down / O up",136
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,2.211000456693293e-4,0.05192166072468083,2.8741176470588234,14,75,,GO:BP,3.568664337543671,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,4.030223542580149e-4,0.066601965686388,2.348703888334995,18,118,,GO:BP,2.834237288135593,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,4.114667320748735e-4,0.066601965686388,3.7452305246422894,9,37,,GO:BP,4.884701912260967,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,4.254206466838127e-4,0.066601965686388,4.686061381074169,7,23,,GO:BP,6.586240310077519,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_ELECTRON_TRANSPORT_CHAIN,5.829439073371087e-4,0.08213679654379862,2.628766140602582,14,82,,GO:BP,3.1894889103182256,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_ACTIN_FILAMENT_POLYMERIZATION,7.161498268531386e-4,0.09173228236691566,3.849264705882353,8,32,,GO:BP,5.036458333333333,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING,9.047044914821869e-4,0.10313441647824335,5.921945701357466,5,13,,GO:BP,9.303435114503817,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,9.515595558673978e-4,0.10313441647824335,2.256465517241379,17,116,,GO:BP,2.6825396825396823,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,0.0013345053411701262,0.13430843040776483,5.498949579831932,5,14,,GO:BP,8.265479219677694,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,0.0018983296673521074,0.1783164334199413,5.13235294117647,5,15,,GO:BP,7.435114503816794,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_MUSCLE_CONTRACTION,0.0025904705712795793,0.21796767579358997,1.9246323529411764,20,160,,GO:BP,2.2389162561576357,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,0.002629844207587672,0.21796767579358997,6.158823529411764,4,10,,GO:BP,9.858585858585858,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,0.0035187213730921998,0.2642154247523602,4.528546712802768,5,17,,GO:BP,6.189567430025445,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_SARCOMERE_ORGANIZATION,0.0035628765580516986,0.2642154247523602,3.368106617647059,7,32,,GO:BP,4.195658914728682,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_NUCLEOSOME_ORGANIZATION,0.003926183656786006,0.26506730555447,5.598930481283423,4,11,,GO:BP,8.445887445887445,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,0.003950612786830283,0.26506730555447,3.0043041606886653,8,41,,GO:BP,3.6458333333333335,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.00461782821923228,0.2957509073135583,2.9327731092436973,8,42,,GO:BP,3.536764705882353,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_OXIDATIVE_PHOSPHORYLATION,0.005072013148986661,0.31071593595313934,2.1133217993079585,14,102,,GO:BP,2.4385245901639343,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH,0.006041508341098612,0.354686885525331,3.079411764705882,7,35,,GO:BP,3.74031007751938,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,0.006305356657613895,0.35536990122311907,2.3201047542304596,11,73,,GO:BP,2.6910967741935483,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,0.006812011661266858,0.36915863195096166,2.566176470588235,9,54,,GO:BP,3.0125984251968503,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_BASEMENT_MEMBRANE_ORGANIZATION,0.007680580008153436,0.40081249005511815,4.737556561085973,4,13,,GO:BP,6.562289562289562,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,0.009208572069796379,0.4474095878049344,3.185598377281947,6,29,,GO:BP,3.882943143812709,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_SKIN_DEVELOPMENT,0.009208572069796379,0.4474095878049344,3.185598377281947,6,29,,GO:BP,3.882943143812709,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,0.009627515247526003,0.4521722994588046,2.8363003095975228,7,38,,GO:BP,3.3730932733183296,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_PROTEIN_DEPOLYMERIZATION,0.012822265836861238,0.5617311173139834,2.9800759013282736,6,31,,GO:BP,3.5686153846153847,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_COLLAGEN_FIBRIL_ORGANIZATION,0.013244711768617535,0.5617311173139834,4.105882352941176,4,15,,GO:BP,5.363636363636363,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_MUSCLE_ORGAN_MORPHOGENESIS,0.013244711768617535,0.5617311173139834,4.105882352941176,4,15,,GO:BP,5.363636363636363,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION,0.013953576370468004,0.5617311173139834,3.3471867007672635,5,23,,GO:BP,4.113655640373198,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_PLATELET_ACTIVATION,0.013953576370468004,0.5617311173139834,3.3471867007672635,5,23,,GO:BP,4.113655640373198,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_ATP_BIOSYNTHETIC_PROCESS,0.015944471769810765,0.6224333165072291,2.138480392156863,10,72,,GO:BP,2.4270353302611367,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_PROTEIN_POLYMERIZATION,0.016674956412099484,0.6224333165072291,2.235056925996205,9,62,,GO:BP,2.547169811320755,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_CARTILAGE_DEVELOPMENT,0.016786704064779775,0.6224333165072291,3.849264705882353,4,16,,GO:BP,4.914141414141414,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,0.019844286839592933,0.716938465563755,3.0794117647058825,5,25,,GO:BP,3.698473282442748,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,0.022640614109846274,0.7975156320193351,1.9467545638945234,11,87,,GO:BP,2.179157894736842,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,0.025511378266365334,0.8558459994597324,3.4215686274509802,4,18,,GO:BP,4.207792207792208,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION,0.025511378266365334,0.8558459994597324,3.4215686274509802,4,18,,GO:BP,4.207792207792208,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.026799115493200746,0.8700084887230032,1.9739819004524886,10,78,,GO:BP,2.2058823529411766,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,0.027168469484607622,0.8700084887230032,2.8513071895424837,5,27,,GO:BP,3.3587786259541983,NA,NA,NA,"real discordant, Y down / O up",136
GOBP_PLATELET_AGGREGATION,0.03072783593697042,0.9621226852264738,3.241486068111455,4,19,,GO:BP,3.9252525252525254,NA,NA,NA,"real discordant, Y down / O up",136
HALLMARK_MYOGENESIS,2.236720643511478e-4,0.009394226702748207,2.5412621359223304,17,103,,Hallmark,3.1096345514950166,kept,NA,NA,"real discordant, Y down / O up",136
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.003000117969731049,0.06300247736435202,2.886948529411765,9,48,,Hallmark,3.486977589339794,NA,NA,NA,"real discordant, Y down / O up",136
HALLMARK_APICAL_JUNCTION,0.037103805851900144,0.519453281926602,2.3687782805429864,6,39,,Hallmark,2.6923076923076925,NA,NA,NA,"real discordant, Y down / O up",136
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04989814239517964,0.5239304951493862,2.7994652406417115,4,22,,Hallmark,3.265993265993266,NA,NA,NA,"real discordant, Y down / O up",136
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,0.0018983296673521074,0.023568613921177796,5.13235294117647,5,15,,KEGG,7.435114503816794,kept,NA,NA,"real discordant, Y down / O up",136
KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,0.0026187348801308664,0.023568613921177796,4.811580882352941,5,16,,KEGG,6.755725190839694,redundant,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,0.9047619047619048,"real discordant, Y down / O up",136
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,0.003950612786830283,0.023703676720981698,3.0043041606886653,8,41,,KEGG,3.6458333333333335,kept,NA,NA,"real discordant, Y down / O up",136
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS,0.013518267059721721,0.06083220176874775,2.4635294117647057,8,50,,KEGG,2.8511904761904763,NA,NA,NA,"real discordant, Y down / O up",136
KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY,0.03007349655081367,0.10826458758292921,4.199197860962568,3,11,,KEGG,5.4981203007518795,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_STRIATED_MUSCLE_CONTRACTION,2.2629236707837718e-10,9.753201021078056e-8,7.698529411764706,14,28,,Reactome,15.934426229508198,kept,NA,NA,"real discordant, Y down / O up",136
REACTOME_MUSCLE_CONTRACTION,7.4809681714079945e-6,0.0016121486409384229,3.4215686274509802,16,72,,Reactome,4.5285714285714285,kept,NA,NA,"real discordant, Y down / O up",136
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,2.096662253681979e-5,0.0030122047711231095,2.8129242081447963,19,104,,Reactome,3.578381096028155,kept,NA,NA,"real discordant, Y down / O up",136
REACTOME_COMPLEX_I_BIOGENESIS,4.0077097274764445e-5,0.004318307231355869,3.7707082833133256,12,49,,Reactome,5.024411508282476,kept,NA,NA,"real discordant, Y down / O up",136
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,5.247698333769426e-4,0.04217769611578234,2.9327731092436977,12,63,,Reactome,3.618595825426945,kept,NA,NA,"real discordant, Y down / O up",136
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,5.87160502771912e-4,0.04217769611578234,6.415441176470589,5,12,,Reactome,10.637949836423118,kept,NA,NA,"real discordant, Y down / O up",136
REACTOME_COMPLEX_IV_ASSEMBLY,7.471737057440602e-4,0.04600455245366999,4.311176470588235,7,25,,Reactome,5.848406546080965,kept,NA,NA,"real discordant, Y down / O up",136
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.0018983296673521074,0.08181800866287584,5.13235294117647,5,15,,Reactome,7.435114503816794,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,0.0018983296673521074,0.08181800866287584,5.13235294117647,5,15,,Reactome,7.435114503816794,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_COLLAGEN_DEGRADATION,0.0018983296673521074,0.08181800866287584,5.13235294117647,5,15,,Reactome,7.435114503816794,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_COLLAGEN_FORMATION,0.0046213973169515745,0.17095362151253635,4.276960784313726,5,18,,Reactome,5.710510863182619,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,0.005595695233793049,0.17095362151253635,5.132352941176471,4,12,,Reactome,7.386363636363637,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_KERATINIZATION,0.005595695233793049,0.17095362151253635,5.132352941176471,4,12,,Reactome,7.386363636363637,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_SIGNALING_BY_PDGF,0.005595695233793049,0.17095362151253635,5.132352941176471,4,12,,Reactome,7.386363636363637,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.005949662001596393,0.17095362151253635,4.051857585139319,5,19,,Reactome,5.299890948745911,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.00683747395452071,0.17481015548826936,1.8058278867102397,19,162,,Reactome,2.0611439842209074,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_ECM_PROTEOGLYCANS,0.007525912102545474,0.17481015548826936,3.849264705882353,5,20,,Reactome,4.9440203562340965,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_CHROMATIN_ORGANIZATION,0.007680580008153436,0.17481015548826936,4.737556561085973,4,13,,Reactome,6.562289562289562,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.0077062481537752145,0.17481015548826936,3.29936974789916,6,28,,Reactome,4.061538461538461,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_CYTOPROTECTION_BY_HMOX1,0.011507863630642247,0.24799446124034044,3.499331550802139,5,22,,Reactome,4.357880556802874,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.013244711768617535,0.2718319415368647,4.105882352941176,4,15,,Reactome,5.363636363636363,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_SMOOTH_MUSCLE_CONTRACTION,0.016726904852793458,0.3276952723433627,3.2077205882352944,5,24,,Reactome,3.8951386098834875,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,0.022942411216078835,0.4299208362665208,4.6191176470588236,3,10,,Reactome,6.286788399570354,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM,0.04739841875098732,0.8511966034031472,3.55316742081448,3,13,,Reactome,4.393984962406015,NA,NA,NA,"real discordant, Y down / O up",136
REACTOME_MITOCHONDRIAL_TRANSLATION,0.050906855701462084,0.8776341922932063,2.1995798319327733,6,42,,Reactome,2.4641025641025642,NA,NA,NA,"real discordant, Y down / O up",136
