gene,fcm_cluster,fcm_membership,wgcna_module,concordance_quadrant,reversal_quadrant
GSTK1,C3,0.9999958981801216,Turquoise,Conc. Up,Exacerbated Up
MRPS35,C4,0.7115343608032635,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
COA3,C3,0.9967779637828946,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SUGT1,C2,0.5429265727571373,Turquoise,Conc. Up,Exacerbated Up
COQ6,C3,0.9018383330753764,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ACOT9,C3,0.9999950848108616,Turquoise,Conc. Up,Exacerbated Up
MEMO1,C2,0.7148463969750956,Blue,Conc. Up,Reversed (Aging Down / Training Up)
TMX2,C1,0.9740144768810808,Brown,Conc. Down,Exacerbated Down
SH3GLB1,C4,0.5941041799967544,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
LUC7L2,C2,0.96709741125877,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
DHRS7,C2,0.9409788413212364,Blue,Conc. Up,Reversed (Aging Down / Training Up)
MOB4,C2,0.9988032606397166,Blue,Disc. YUp/ODn,Exacerbated Down
SBDS,C2,0.99222228310146,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
MRPL11,C3,0.99883092326873,Green,Conc. Down,Exacerbated Down
PPIL1,C4,0.9131919803492738,Red,Conc. Down,Reversed (Aging Up / Training Down)
MSRB2,C3,0.9999552899345504,Turquoise,Disc. YDn/OUp,Exacerbated Up
FIS1,C3,0.8150561496562184,Pink,Conc. Down,Reversed (Aging Up / Training Down)
PTRH2,C2,0.7659906160955541,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
STRAP,C2,0.9856072183987136,Red,Conc. Up,Exacerbated Up
RTCB,C1,0.7617021805536021,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPL36,C1,0.9992088857026318,Black,Conc. Up,Reversed (Aging Down / Training Up)
HBS1L,C2,0.8013521111980039,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
USP15,C4,0.9838518860939336,Red,Conc. Up,Reversed (Aging Down / Training Up)
DTNA,C4,0.9355751660476056,Yellow,Conc. Down,Exacerbated Down
HYOU1,C2,0.8817708200298328,Blue,Conc. Up,Exacerbated Up
AFG3L2,C3,0.999999954072514,Turquoise,Conc. Up,Exacerbated Up
ARIH1,C2,0.7085152160362866,Brown,Disc. YUp/ODn,Exacerbated Down
RNF114,C3,0.9227138467238384,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SAMM50,C3,0.9852888459135544,Green,Conc. Down,Reversed (Aging Up / Training Down)
TIMM9,C3,0.99997252274407,Turquoise,Disc. YDn/OUp,Exacerbated Up
TIMM8B,C3,0.9887515382930528,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
UCHL5,C2,0.5771315187084254,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
TIMM13,C3,0.999991423419896,Turquoise,Conc. Up,Exacerbated Up
GMPPB,C4,0.6656680104446411,Red,Conc. Up,Exacerbated Up
MPC1,C3,0.999931322632216,Pink,Conc. Down,Reversed (Aging Up / Training Down)
SNX5,C1,0.7436609369092972,Red,Conc. Down,Reversed (Aging Up / Training Down)
HCFC2,C3,0.9994246299526074,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
FHOD1,C3,0.7612746753340341,Purple,Conc. Up,Reversed (Aging Down / Training Up)
MYH4,C1,0.9999923407712212,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MRPS18B,C3,0.987873397250316,Pink,Conc. Up,Reversed (Aging Down / Training Up)
COPG1,C2,0.5974072769507023,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CLIC4,C2,0.9987996660445168,Blue,Conc. Up,Reversed (Aging Down / Training Up)
SAR1B,C4,0.9643034485447316,Yellow,Disc. YUp/ODn,Exacerbated Down
MTCH2,C3,0.98163194380262,Green,Disc. YDn/OUp,Exacerbated Up
DYNC1LI1,C2,0.9953727022241384,Blue,Conc. Up,Exacerbated Up
CHCHD2,C3,0.8633774445855967,Green,Disc. YDn/OUp,Exacerbated Up
NDUFB9,C3,0.9850559284058144,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
COX11,C3,0.9994890886641856,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SEC23IP,C2,0.4593968719566738,Blue,Conc. Up,Reversed (Aging Down / Training Up)
