pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,dedup_status,merged_into,overlap_jaccard,module,Description
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.7501106130508055,0.983517884518303,0.7879770516338239,3,38,,GO:BP,0.7664835164835165,NA,NA,NA,brown,Negative Regulation Of Protein Localization
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.7501106130508055,0.983517884518303,0.7879770516338239,3,38,,GO:BP,0.7664835164835165,NA,NA,NA,brown,Regulation Of Protein Localization To Nucleus
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,0.7515749016308895,0.983517884518303,0.7677725118483414,2,26,,GO:BP,0.7460127591706539,NA,NA,NA,brown,Canonical Wnt Signaling Pathway
GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.7515749016308895,0.983517884518303,0.7677725118483414,2,26,,GO:BP,0.7460127591706539,NA,NA,NA,brown,Regulation Of Cytoplasmic Pattern Recognition Receptor Signaling Pathway
GOBP_REGULATION_OF_LIPID_LOCALIZATION,0.7515749016308895,0.983517884518303,0.7677725118483414,2,26,,GO:BP,0.7460127591706539,NA,NA,NA,brown,Regulation Of Lipid Localization
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,0.7682967270387602,0.9991748269047384,0.7828268748257597,4,51,,GO:BP,0.7597903176071539,NA,NA,NA,brown,RNA Splicing Via Transesterification Reactions
GOBP_ADAPTIVE_THERMOGENESIS,0.7702802375959779,0.9991748269047384,0.7393364928909953,2,27,,GO:BP,0.7157894736842105,NA,NA,NA,brown,Adaptive Thermogenesis
GOBP_CARDIOCYTE_DIFFERENTIATION,0.7702802375959779,0.9991748269047384,0.7393364928909953,2,27,,GO:BP,0.7157894736842105,NA,NA,NA,brown,Cardiocyte Differentiation
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.7702802375959779,0.9991748269047384,0.7393364928909953,2,27,,GO:BP,0.7157894736842105,NA,NA,NA,brown,Cellular Response To Topologically Incorrect Protein
GOBP_RIBOSOME_BIOGENESIS,0.7732477921552914,0.9991748269047384,0.7921462423832091,5,63,,GO:BP,0.7687479075995982,NA,NA,NA,brown,Ribosome Biogenesis
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.7810633189755509,0.9991748269047384,0.7485781990521327,3,40,,GO:BP,0.7242723492723493,NA,NA,NA,brown,Regulation Of Ubiquitin Dependent Protein Catabolic Process
GOBP_RRNA_METABOLIC_PROCESS,0.7810633189755509,0.9991748269047384,0.7485781990521327,3,40,,GO:BP,0.7242723492723493,NA,NA,NA,brown,Rrna Metabolic Process
GOBP_LEUKOCYTE_CHEMOTAXIS,0.7877522547062255,0.9991748269047384,0.7129316181448884,2,28,,GO:BP,0.6878910563121089,NA,NA,NA,brown,Leukocyte Chemotaxis
GOBP_REGULATION_OF_DNA_REPAIR,0.7877522547062255,0.9991748269047384,0.7129316181448884,2,28,,GO:BP,0.6878910563121089,NA,NA,NA,brown,Regulation Of DNA Repair
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.7877522547062255,0.9991748269047384,0.7129316181448884,2,28,,GO:BP,0.6878910563121089,NA,NA,NA,brown,Regulation Of Epithelial Cell Proliferation
GOBP_TEMPERATURE_HOMEOSTASIS,0.7877522547062255,0.9991748269047384,0.7129316181448884,2,28,,GO:BP,0.6878910563121089,NA,NA,NA,brown,Temperature Homeostasis
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.7942797148733853,0.9991748269047384,0.753286238039882,4,53,,GO:BP,0.727989746623287,NA,NA,NA,brown,Establishment Of Protein Localization To Mitochondrion
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,0.7953228891775672,0.9991748269047384,0.7303201941972026,3,41,,GO:BP,0.704832995951417,NA,NA,NA,brown,Actin Filament Based Movement
GOBP_CILIUM_ORGANIZATION,0.7953228891775672,0.9991748269047384,0.7303201941972026,3,41,,GO:BP,0.704832995951417,NA,NA,NA,brown,Cilium Organization
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,0.7953228891775672,0.9991748269047384,0.7303201941972026,3,41,,GO:BP,0.704832995951417,NA,NA,NA,brown,Positive Regulation Of DNA Metabolic Process
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,0.7953228891775672,0.9991748269047384,0.7303201941972026,3,41,,GO:BP,0.704832995951417,NA,NA,NA,brown,Response To Temperature Stimulus
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Negative Regulation Of DNA Metabolic Process
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Negative Regulation Of Intracellular Transport
GOBP_ORGAN_GROWTH,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Organ Growth
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Positive Regulation Of Chemotaxis
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Positive Regulation Of Lipid Localization
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Positive Regulation Of Nucleocytoplasmic Transport
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Positive Regulation Of Protein Localization To Plasma Membrane
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Protein DNA Complex Organization
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Protein Exit From Endoplasmic Reticulum
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Regulation Of Dendrite Development
GOBP_REGULATION_OF_DNA_REPLICATION,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Regulation Of DNA Replication
GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Regulation Of Membrane Permeability
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Regulation Of Neuron Differentiation
GOBP_REGULATION_OF_PHAGOCYTOSIS,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Regulation Of Phagocytosis
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Regulation Of Sodium Ion Transport
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,0.7959014056417298,0.9991748269047384,0.6654028436018957,1,15,,GO:BP,0.639795918367347,NA,NA,NA,brown,Regulation Of Telomere Maintenance Via Telomere Lengthening
HALLMARK_GLYCOLYSIS,0.0033550327044762998,0.07126718118897855,2.1833530805687205,14,64,,Hallmark,2.6223350253807105,NA,NA,NA,brown,Glycolysis
HALLMARK_MTORC1_SIGNALING,0.003959287843832142,0.07126718118897855,1.9729968037032954,17,86,,Hallmark,2.3189899895413117,NA,NA,NA,brown,mTORC1 Signaling
HALLMARK_G2M_CHECKPOINT,0.04077808311390315,0.47787431809126146,2.117190866006032,7,33,,Hallmark,2.466628959276018,NA,NA,NA,brown,G2M Checkpoint
HALLMARK_PROTEIN_SECRETION,0.05411799789648715,0.47787431809126146,1.9962085308056872,7,35,,Hallmark,2.2879901960784315,NA,NA,NA,brown,Protein Secretion
HALLMARK_COMPLEMENT,0.07873609767738597,0.47787431809126146,1.8386131204789227,7,38,,Hallmark,2.063251106894371,NA,NA,NA,brown,Complement
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10517571956194081,0.47787431809126146,1.81473502800517,6,33,,Hallmark,2.024932249322493,NA,NA,NA,brown,Pi3k Akt Mtor Signaling
HALLMARK_XENOBIOTIC_METABOLISM,0.11000636426112599,0.47787431809126146,1.5759541032676478,9,57,,Hallmark,1.714418316831683,NA,NA,NA,brown,Xenobiotic Metabolism
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11761057431539705,0.47787431809126146,1.7613604683579591,6,34,,Hallmark,1.951567944250871,NA,NA,NA,brown,Estrogen Response Late
HALLMARK_HYPOXIA,0.11946857952281537,0.47787431809126146,1.5487824807975161,9,58,,Hallmark,1.6785209133158214,NA,NA,NA,brown,Hypoxia
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.17181829617441743,0.6185458662279028,1.8147350280051704,4,22,,Hallmark,2.015029522275899,NA,NA,NA,brown,Reactive Oxygen Species Pathway
HALLMARK_E2F_TARGETS,0.21134940436770827,0.6916889597488635,1.559537914691943,5,32,,Hallmark,1.679252067601582,NA,NA,NA,brown,E2F Targets
HALLMARK_MYC_TARGETS_V1,0.29628043079347866,0.8131272531891767,1.1696534360189572,15,128,,Hallmark,1.2068809824814881,NA,NA,NA,brown,MYC Targets V1
HALLMARK_HEME_METABOLISM,0.3109201448734755,0.8131272531891767,1.3018751287863177,6,46,,Hallmark,1.3573170731707318,NA,NA,NA,brown,Heme Metabolism
HALLMARK_FATTY_ACID_METABOLISM,0.3162161540180131,0.8131272531891767,1.2025352595214982,10,83,,Hallmark,1.2417365228651265,NA,NA,NA,brown,Fatty Acid Metabolism
HALLMARK_COAGULATION,0.38129763520257604,0.9029511875586363,1.3610512710038776,3,22,,Hallmark,1.424089068825911,NA,NA,NA,brown,Coagulation
HALLMARK_DNA_REPAIR,0.4013116389149495,0.9029511875586363,1.2476303317535546,4,32,,Hallmark,1.2884748102139407,NA,NA,NA,brown,DNA Repair
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.48697168247390316,0.9854182492309702,1.2476303317535546,2,16,,Hallmark,1.2857142857142858,NA,NA,NA,brown,TNFa Signaling Via NF-kB
HALLMARK_PEROXISOME,0.5162887128129298,0.9854182492309702,1.0790316382733447,4,37,,Hallmark,1.0903235251061338,NA,NA,NA,brown,Peroxisome
HALLMARK_UV_RESPONSE_DN,0.5200818537607899,0.9854182492309702,1.1742403122386396,2,17,,Hallmark,1.1993620414673045,NA,NA,NA,brown,UV Response Dn
HALLMARK_UV_RESPONSE_UP,0.6004420964166768,0.9999921933608418,0.9737602589296036,4,41,,Hallmark,0.9703616660138399,NA,NA,NA,brown,UV Response Up
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.6105625080232409,0.9999921933608418,0.9981042654028437,2,20,,Hallmark,0.9978734715576821,NA,NA,NA,brown,Estrogen Response Early
HALLMARK_BILE_ACID_METABOLISM,0.6633430227744608,0.9999921933608418,0.9073675140025852,2,22,,Hallmark,0.8971291866028708,NA,NA,NA,brown,Bile Acid Metabolism
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.7959014056417298,0.9999921933608418,0.6654028436018957,1,15,,Hallmark,0.639795918367347,NA,NA,NA,brown,Cholesterol Homeostasis
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.8040490072712536,0.9999921933608418,0.6883477692433405,2,29,,Hallmark,0.6620591883749779,NA,NA,NA,brown,Interferon Gamma Response
HALLMARK_MYOGENESIS,0.8279919924158445,0.9999921933608418,0.7752266139051213,8,103,,Hallmark,0.7466943220119263,NA,NA,NA,brown,Myogenesis
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.8464758508231165,0.9999921933608418,0.6238151658767773,2,32,,Hallmark,0.594896331738437,NA,NA,NA,brown,Unfolded Protein Response
HALLMARK_ADIPOGENESIS,0.8583006564007498,0.9999921933608418,0.7462461797404438,8,107,,Hallmark,0.7149325770015426,NA,NA,NA,brown,Adipogenesis
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.8748674413096957,0.9999921933608418,0.6238151658767772,3,48,,Hallmark,0.592948717948718,NA,NA,NA,brown,Epithelial Mesenchymal Transition
HALLMARK_APOPTOSIS,0.9073339829579978,0.9999921933608418,0.5253180344225493,2,38,,Hallmark,0.49415204678362573,NA,NA,NA,brown,Apoptosis
HALLMARK_APICAL_JUNCTION,0.928518926040642,0.9999921933608418,0.4868801294648018,2,41,,Hallmark,0.4554042448779291,NA,NA,NA,brown,Apical Junction
HALLMARK_P53_PATHWAY,0.9297209584412562,0.9999921933608418,0.39924170616113747,1,25,,Hallmark,0.37123015873015874,NA,NA,NA,brown,p53 Pathway
HALLMARK_ALLOGRAFT_REJECTION,0.9490125015163617,0.9999921933608418,0.3564658090724442,1,28,,Hallmark,0.32945326278659615,NA,NA,NA,brown,Allograft Rejection
HALLMARK_ANDROGEN_RESPONSE,0.9490125015163617,0.9999921933608418,0.3564658090724442,1,28,,Hallmark,0.32945326278659615,NA,NA,NA,brown,Androgen Response
HALLMARK_IL2_STAT5_SIGNALING,0.9541897691679728,0.9999921933608418,0.34417388462167026,1,29,,Hallmark,0.3175170068027211,NA,NA,NA,brown,IL2 Stat5 Signaling
HALLMARK_MITOTIC_SPINDLE,0.9759310016914007,0.9999921933608418,0.2851726472579553,1,35,,Hallmark,0.26064425770308125,NA,NA,NA,brown,Mitotic Spindle
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.9999921933608418,0.9999921933608418,0.19318147072313102,3,155,,Hallmark,0.16539094129554655,NA,NA,NA,brown,OXPHOS
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,3.975876392523365e-5,2.044607243743085e-4,3.62947005601034,12,33,,KEGG,5.381191672648959,kept,NA,NA,brown,Variant Mutation Caused Aberrant Abeta To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,3.975876392523365e-5,2.044607243743085e-4,3.62947005601034,12,33,,KEGG,5.381191672648959,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.9459459459459459,brown,Variant Mutation Caused Aberrant Htt To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,3.975876392523365e-5,2.044607243743085e-4,3.62947005601034,12,33,,KEGG,5.381191672648959,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.9459459459459459,brown,Variant Scrapie Conformation Prpsc To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,5.6079989776424154e-5,2.044607243743085e-4,3.5227209367159182,12,34,,KEGG,5.133851073549566,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.875,brown,Reference 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,5.6079989776424154e-5,2.044607243743085e-4,3.5227209367159182,12,34,,KEGG,5.133851073549566,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.9459459459459459,brown,Variant Mutation Caused Aberrant Snca To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,7.788979976164134e-5,2.044607243743085e-4,3.4220717670954635,12,35,,KEGG,4.908018352632729,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.8333333333333334,brown,Variant Mutation Caused Aberrant Sod1 To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,7.788979976164134e-5,2.044607243743085e-4,3.4220717670954635,12,35,,KEGG,4.908018352632729,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.8536585365853658,brown,Variant Mutation Inactivated Ubqln2 To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,7.788979976164134e-5,2.044607243743085e-4,3.4220717670954635,12,35,,KEGG,4.908018352632729,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.8536585365853658,brown,Variant Mutation Inactivated Vcp To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_REFERENCE_GLYCOLYSIS,0.0031897532190852873,0.0074427575111990045,3.7428909952606633,6,16,,KEGG,5.517073170731707,kept,NA,NA,brown,Reference Glycolysis
REACTOME_NEDDYLATION,1.1369945956797409e-7,3.661122598088766e-5,3.2332955076430148,23,71,,Reactome,4.707557624113475,kept,NA,NA,brown,Neddylation
REACTOME_SIGNALING_BY_NOTCH,3.2578739256125957e-7,5.245177020236279e-5,3.8563119345109866,17,44,,Reactome,6.0626193203512795,kept,NA,NA,brown,Signaling By Notch
REACTOME_SIGNALING_BY_HEDGEHOG,9.870885877185887e-7,1.0544108256182516e-4,3.610164364223051,17,47,,Reactome,5.447594501718213,kept,NA,NA,brown,Signaling By Hedgehog
REACTOME_HEDGEHOG_OFF_STATE,1.9303737349534406e-6,1.0544108256182516e-4,3.629470056010341,16,44,,Reactome,5.471062271062271,redundant,REACTOME_SIGNALING_BY_HEDGEHOG,0.7299270072992701,brown,Hedgehog Off State
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,1.946674658096922e-6,1.0544108256182516e-4,3.4628107167037427,17,49,,Reactome,5.101643041237113,kept,NA,NA,brown,Nuclear Events Mediated By Nfe2l2
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,2.3204070174705566e-6,1.0544108256182516e-4,3.9924170616113743,14,35,,Reactome,6.341793570219966,kept,NA,NA,brown,Degradation Of Gli1 By The Proteasome
REACTOME_GLUCONEOGENESIS,2.5303243560192547e-6,1.0544108256182516e-4,5.988625592417062,9,15,,Reactome,14.027227722772277,kept,NA,NA,brown,Gluconeogenesis
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,2.619654225138513e-6,1.0544108256182516e-4,3.7428909952606637,15,40,,Reactome,5.724489795918367,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.5131578947368421,brown,Downstream Signaling Events Of B Cell Receptor Bcr
REACTOME_GLUCOSE_METABOLISM,5.385266185749821e-6,1.4367090558745817e-4,4.277589708869329,12,28,,Reactome,7.081658291457287,kept,NA,NA,brown,Glucose Metabolism
REACTOME_KEAP1_NFE2L2_PATHWAY,6.009926434115015e-6,1.4367090558745817e-4,3.0975649615950323,18,58,,Reactome,4.325129533678757,redundant,REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,0.7699115044247787,brown,Keap1 Nfe2l2 Pathway
REACTOME_DEGRADATION_OF_DVL,6.659074038654441e-6,1.4367090558745817e-4,3.9319258940112016,13,33,,Reactome,6.15530303030303,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.6851851851851852,brown,Degradation Of Dvl
REACTOME_HEDGEHOG_ON_STATE,6.659074038654441e-6,1.4367090558745817e-4,3.9319258940112016,13,33,,Reactome,6.15530303030303,redundant,REACTOME_SIGNALING_BY_HEDGEHOG,0.5328467153284672,brown,Hedgehog On State
REACTOME_UCH_PROTEINASES,7.341083868794655e-6,1.4367090558745817e-4,3.6772262409578453,14,38,,Reactome,5.540186125211506,kept,NA,NA,brown,Uch Proteinases
REACTOME_SIGNALING_BY_WNT,7.408487990375159e-6,1.4367090558745817e-4,2.8517264725795526,20,70,,Reactome,3.863874345549738,kept,NA,NA,brown,Signaling By Wnt
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,7.488375035966766e-6,1.4367090558745817e-4,3.481759065358757,15,43,,Reactome,5.102951895043732,kept,NA,NA,brown,Signaling By The B Cell Receptor Bcr
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,9.836516531384405e-6,1.4367090558745817e-4,3.816281014775578,13,34,,Reactome,5.859066859066859,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.6290322580645161,brown,Activation Of Nf Kappab In B Cells
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,9.836516531384405e-6,1.4367090558745817e-4,3.816281014775578,13,34,,Reactome,5.859066859066859,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.78,brown,Fbxl7 Down Regulates Aurka During Mitotic Entry And In Early Mitosis
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,9.836516531384405e-6,1.4367090558745817e-4,3.816281014775578,13,34,,Reactome,5.859066859066859,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.78,brown,Scf Beta Trcp Mediated Degradation Of Emi1
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,9.836516531384405e-6,1.4367090558745817e-4,3.816281014775578,13,34,,Reactome,5.859066859066859,redundant,REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.6666666666666666,brown,Scf Skp2 Mediated Degradation Of P27 P21
REACTOME_INTERLEUKIN_1_SIGNALING,1.0363203295111611e-5,1.4367090558745817e-4,3.402628177509694,15,44,,Reactome,4.924349049964814,kept,NA,NA,brown,Interleukin 1 Signaling
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,1.0446846985454964e-5,1.4367090558745817e-4,3.582938388625593,14,39,,Reactome,5.315736040609137,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.5063291139240507,brown,Degradation Of Beta Catenin By The Destruction Complex
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,1.4277853971424415e-5,1.4367090558745817e-4,3.7072444143534184,13,35,,Reactome,5.589761248852158,kept,NA,NA,brown,Cyclin A Cdk2 Associated Events At S Phase Entry
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,1.4277853971424415e-5,1.4367090558745817e-4,3.7072444143534184,13,35,,Reactome,5.589761248852158,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.6842105263157895,brown,Dectin 1 Mediated Noncanonical Nf Kb Signaling
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,1.4277853971424415e-5,1.4367090558745817e-4,3.7072444143534184,13,35,,Reactome,5.589761248852158,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.7272727272727273,brown,Degradation Of Cry And Per Proteins
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,1.4277853971424415e-5,1.4367090558745817e-4,3.7072444143534184,13,35,,Reactome,5.589761248852158,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.5405405405405406,brown,G1 S DNA Damage Checkpoints
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,1.4277853971424415e-5,1.4367090558745817e-4,3.7072444143534184,13,35,,Reactome,5.589761248852158,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.75,brown,Negative Regulation Of Notch4 Signaling
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,1.4277853971424415e-5,1.4367090558745817e-4,3.7072444143534184,13,35,,Reactome,5.589761248852158,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.5909090909090909,brown,Orc1 Removal From Chromatin
REACTOME_REGULATION_OF_RAS_BY_GAPS,1.4277853971424415e-5,1.4367090558745817e-4,3.7072444143534184,13,35,,Reactome,5.589761248852158,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.5692307692307692,brown,Regulation Of Ras By Gaps
REACTOME_SIGNALING_BY_NOTCH4,1.4277853971424415e-5,1.4367090558745817e-4,3.7072444143534184,13,35,,Reactome,5.589761248852158,kept,NA,NA,brown,Signaling By Notch4
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,1.4277853971424415e-5,1.4367090558745817e-4,3.7072444143534184,13,35,,Reactome,5.589761248852158,kept,NA,NA,brown,Tnfr2 Non Canonical Nf Kb Pathway
