gene,n_miss,pct_miss,mean_intensity,vote_kmeans,vote_logistic,vote_lefttail,n_mnar_votes,classification,imputation_reliable,group_miss_pval
BLMH,8,12.903225806451612,20.246009793449634,0,0,0,0,MAR,TRUE,NA
SNTB1,1,1.6129032258064515,19.202191432855823,0,0,0,0,MAR,TRUE,NA
TUBB2A,0,0,22.96084069411983,NA,NA,NA,NA,Complete,TRUE,NA
IDI1,2,3.225806451612903,20.165295389401887,0,0,0,0,MAR,TRUE,NA
PRKG1,2,3.225806451612903,18.94797003201477,0,0,0,0,MAR,TRUE,NA
COX17,0,0,20.798375242746214,NA,NA,NA,NA,Complete,TRUE,NA
HNRNPD,0,0,22.453032743752555,NA,NA,NA,NA,Complete,TRUE,NA
SCARB2,8,12.903225806451612,18.30052741172506,0,1,1,2,MNAR,TRUE,0.019490254872563718
NID2,25,40.32258064516129,18.151357690284375,1,1,1,3,MNAR,TRUE,0.3193403298350825
IL18,12,19.35483870967742,17.35068589309844,1,1,1,3,MNAR,TRUE,0.005497251374312844
DAG1,0,0,22.349260339106795,NA,NA,NA,NA,Complete,TRUE,NA
EIF3A,0,0,20.705521868714193,NA,NA,NA,NA,Complete,TRUE,NA
UBAP2L,26,41.935483870967744,16.788955002398627,1,1,1,3,MNAR,TRUE,0.17891054472763618
MLEC,0,0,20.854686907631315,NA,NA,NA,NA,Complete,TRUE,NA
DPYSL3,0,0,22.32856747105482,NA,NA,NA,NA,Complete,TRUE,NA
DCTN1,0,0,20.744131566496996,NA,NA,NA,NA,Complete,TRUE,NA
DYNC1H1,0,0,21.338085110288315,NA,NA,NA,NA,Complete,TRUE,NA
EIF2B1,18,29.03225806451613,17.81205177498031,1,1,1,3,MNAR,TRUE,9.995002498750624e-4
EIF4A2,0,0,24.094505611622914,NA,NA,NA,NA,Complete,TRUE,NA
CTTN,35,56.451612903225815,15.160655753434018,1,1,1,3,MNAR,FALSE,0.017491254372813594
ENDOG,0,0,20.08248072490437,NA,NA,NA,NA,Complete,TRUE,NA
FLOT2,14,22.58064516129032,18.060746764574812,0,1,1,2,MNAR,TRUE,0.0024987506246876563
TRIM25,20,32.25806451612903,18.15688481443553,1,1,1,3,MNAR,TRUE,0.022988505747126436
FLNC,0,0,27.5393399629679,NA,NA,NA,NA,Complete,TRUE,NA
MYBPC2,0,0,23.516904818315407,NA,NA,NA,NA,Complete,TRUE,NA
GAMT,0,0,23.727033531810665,NA,NA,NA,NA,Complete,TRUE,NA
CAPRIN1,22,35.483870967741936,15.61120584681623,1,1,1,3,MNAR,TRUE,0.18590704647676162
PRPSAP1,10,16.129032258064516,15.252374464342154,1,1,1,3,MNAR,TRUE,0.670664667666167
CLINT1,15,24.193548387096776,16.279723286202703,1,1,1,3,MNAR,TRUE,0.27786106946526734
GANAB,0,0,19.91118460216083,NA,NA,NA,NA,Complete,TRUE,NA
SSPN,0,0,21.603498300725228,NA,NA,NA,NA,Complete,TRUE,NA
MVP,35,56.451612903225815,17.68436312213858,1,1,1,3,MNAR,FALSE,0.05147426286856572
LASP1,29,46.774193548387096,17.947980038244644,1,1,1,3,MNAR,TRUE,0.25537231384307846
PTGR1,5,8.064516129032258,18.94195335351836,0,0,0,0,MAR,TRUE,NA
KPNB1,0,0,22.777403398607795,NA,NA,NA,NA,Complete,TRUE,NA
NUMA1,6,9.67741935483871,20.88568948450216,0,0,0,0,MAR,TRUE,NA
PSME4,22,35.483870967741936,14.894937465004991,1,1,1,3,MNAR,TRUE,0.14942528735632185
SLMAP,0,0,22.512617864571855,NA,NA,NA,NA,Complete,TRUE,NA
EMC2,5,8.064516129032258,16.314364576220576,0,1,1,2,MNAR,TRUE,0.3843078460769615
PSMD6,0,0,20.719718326541887,NA,NA,NA,NA,Complete,TRUE,NA
ABRAXAS2,7,11.29032258064516,16.920904491125235,0,1,1,2,MNAR,TRUE,0.047976011994003
SEPTIN2,1,1.6129032258064515,18.201275491040686,0,1,0,1,MAR,TRUE,NA
KARS1,0,0,21.451479575599826,NA,NA,NA,NA,Complete,TRUE,NA
EIF4H,0,0,21.53848731032754,NA,NA,NA,NA,Complete,TRUE,NA
EEA1,11,17.741935483870968,17.545684028046903,0,1,1,2,MNAR,TRUE,0.02448775612193903
PDIA6,0,0,24.20426630597903,NA,NA,NA,NA,Complete,TRUE,NA
PAFAH1B3,11,17.741935483870968,18.923462864127004,0,0,0,0,MAR,TRUE,NA
PLCL1,24,38.70967741935484,15.63029626439175,1,1,1,3,MNAR,TRUE,0.0079960019990005
PDK1,8,12.903225806451612,18.506238346347875,0,0,1,1,MAR,TRUE,NA
PDK2,20,32.25806451612903,18.98752789466995,1,0,1,2,MNAR,TRUE,0.08345827086456771
PEA15,37,59.67741935483871,18.668927573139314,1,0,1,2,MNAR,FALSE,4.997501249375312e-4
PGM5,0,0,21.679911542734065,NA,NA,NA,NA,Complete,TRUE,NA
PLEC,0,0,23.942932966320658,NA,NA,NA,NA,Complete,TRUE,NA
PPP2R5A,25,40.32258064516129,16.79113009318589,1,1,1,3,MNAR,TRUE,0.09495252373813093
PPA1,0,0,20.32285754747253,NA,NA,NA,NA,Complete,TRUE,NA
PTGES3,0,0,21.681465871101313,NA,NA,NA,NA,Complete,TRUE,NA
STK38,24,38.70967741935484,16.628298779402382,1,1,1,3,MNAR,TRUE,0.026986506746626688
NECTIN1,37,59.67741935483871,21.183880949790158,1,0,0,1,MAR,FALSE,NA
NONO,1,1.6129032258064515,18.256395851518327,0,1,0,1,MAR,TRUE,NA
PTPA,20,32.25806451612903,19.933253178710213,0,0,0,0,MAR,TRUE,NA
RABEP1,33,53.2258064516129,16.815934132415865,1,1,1,3,MNAR,FALSE,0.13093453273363317
RAB35,29,46.774193548387096,15.900483370108118,1,1,1,3,MNAR,TRUE,0.1454272863568216
TMED2,5,8.064516129032258,19.917753556852073,0,0,0,0,MAR,TRUE,NA
PCBP1,0,0,23.848023032741292,NA,NA,NA,NA,Complete,TRUE,NA
PCBP2,0,0,21.517877356687585,NA,NA,NA,NA,Complete,TRUE,NA
ELOC,0,0,21.185623076609396,NA,NA,NA,NA,Complete,TRUE,NA
ELOB,0,0,21.638847672387755,NA,NA,NA,NA,Complete,TRUE,NA
UBE3C,38,61.29032258064516,16.697570323678203,1,1,1,3,MNAR,FALSE,0.004497751124437781
DHCR24,36,58.06451612903226,16.582903679237653,1,1,1,3,MNAR,FALSE,0.0029985007496251873
RSU1,1,1.6129032258064515,20.633182705093336,0,0,0,0,MAR,TRUE,NA
PPP1R7,0,0,19.814399000077966,NA,NA,NA,NA,Complete,TRUE,NA
SEC23A,1,1.6129032258064515,18.562397538131663,0,0,0,0,MAR,TRUE,NA
MAPRE2,0,0,21.284942024528863,NA,NA,NA,NA,Complete,TRUE,NA
TGFBI,27,43.54838709677419,15.338502896503263,1,1,1,3,MNAR,TRUE,0.02148925537231384
TSN,2,3.225806451612903,21.490782584602893,0,0,0,0,MAR,TRUE,NA
SF1,18,29.03225806451613,14.759209550394923,1,1,1,3,MNAR,TRUE,0.011494252873563218
TRIP10,1,1.6129032258064515,19.518705234042802,0,0,0,0,MAR,TRUE,NA
MAPRE1,13,20.967741935483872,18.339583372057476,0,1,1,2,MNAR,TRUE,0.02948525737131434
TSC22D1,43,69.35483870967742,15.006612495818855,1,1,1,3,MNAR,FALSE,4.997501249375312e-4
ELAVL1,38,61.29032258064516,16.794276040927723,1,1,1,3,MNAR,FALSE,0.00399800099950025
MYLK,3,4.838709677419355,22.97881777203737,0,0,0,0,MAR,TRUE,NA
SPEG,2,3.225806451612903,18.75717275517603,0,0,0,0,MAR,TRUE,NA
TBCE,20,32.25806451612903,15.0244743030288,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
UBE2V2,0,0,23.552578332311153,NA,NA,NA,NA,Complete,TRUE,NA
NEDD8,0,0,22.340212215809196,NA,NA,NA,NA,Complete,TRUE,NA
ADIRF,42,67.74193548387096,19.304348874442816,1,0,1,2,MNAR,FALSE,9.995002498750624e-4
ADIPOQ,5,8.064516129032258,21.643585573695997,0,0,0,0,MAR,TRUE,NA
RAB11B,0,0,22.613522945206345,NA,NA,NA,NA,Complete,TRUE,NA
ZYX,0,0,18.618382619014717,NA,NA,NA,NA,Complete,TRUE,NA
HSPB2,0,0,24.880274144495893,NA,NA,NA,NA,Complete,TRUE,NA
ETFDH,0,0,25.02623991415296,NA,NA,NA,NA,Complete,TRUE,NA
SEPTIN7,1,1.6129032258064515,17.87207401978585,0,1,0,1,MAR,TRUE,NA
ADRM1,2,3.225806451612903,18.055902151718342,0,1,0,1,MAR,TRUE,NA
DDB1,0,0,24.141622770496507,NA,NA,NA,NA,Complete,TRUE,NA
CDC37,1,1.6129032258064515,21.21069247288412,0,0,0,0,MAR,TRUE,NA
DPYSL2,0,0,21.581135245031312,NA,NA,NA,NA,Complete,TRUE,NA
SYPL1,0,0,20.852224035895897,NA,NA,NA,NA,Complete,TRUE,NA
RBBP7,26,41.935483870967744,17.564906371119392,1,1,1,3,MNAR,TRUE,9.995002498750624e-4
SGCB,0,0,21.015379385689624,NA,NA,NA,NA,Complete,TRUE,NA
SGCA,0,0,21.404642988485218,NA,NA,NA,NA,Complete,TRUE,NA
FXN,1,1.6129032258064515,20.337677712134997,0,0,0,0,MAR,TRUE,NA
FSCN1,10,16.129032258064516,17.58516695486595,0,1,1,2,MNAR,TRUE,0.04547726136931534
DECR1,0,0,25.093382303915746,NA,NA,NA,NA,Complete,TRUE,NA
NDUFA5,0,0,23.923902111126928,NA,NA,NA,NA,Complete,TRUE,NA
CLPP,19,30.64516129032258,17.786192031406777,1,1,1,3,MNAR,TRUE,0.04597701149425287
TST,0,0,21.905139115102248,NA,NA,NA,NA,Complete,TRUE,NA
KYAT1,11,17.741935483870968,17.824080455431712,0,1,1,2,MNAR,TRUE,0.00399800099950025
GUK1,30,48.38709677419355,15.098216564822181,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
HAGH,0,0,24.61471129357744,NA,NA,NA,NA,Complete,TRUE,NA
NDUFA9,0,0,24.346091545952365,NA,NA,NA,NA,Complete,TRUE,NA
PHKG1,0,0,23.263267147478857,NA,NA,NA,NA,Complete,TRUE,NA
PPP1R3A,0,0,20.653726668605056,NA,NA,NA,NA,Complete,TRUE,NA
HADH,0,0,25.388231896661186,NA,NA,NA,NA,Complete,TRUE,NA
UGP2,0,0,26.15437356975057,NA,NA,NA,NA,Complete,TRUE,NA
TXNRD1,0,0,20.75461974810685,NA,NA,NA,NA,Complete,TRUE,NA
IMMT,0,0,24.531748901292616,NA,NA,NA,NA,Complete,TRUE,NA
IAH1,2,3.225806451612903,18.96791430642447,0,0,0,0,MAR,TRUE,NA
KLHL40,0,0,23.134034116859215,NA,NA,NA,NA,Complete,TRUE,NA
TKFC,21,33.87096774193548,16.684072086003987,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
TIMM50,1,1.6129032258064515,19.466332243688672,0,0,0,0,MAR,TRUE,NA
NADK2,12,19.35483870967742,17.084205852778062,1,1,1,3,MNAR,TRUE,0.005997001499250375
FAM98B,5,8.064516129032258,18.28960915313028,0,1,1,2,MNAR,TRUE,0.15742128935532235
HIKESHI,4,6.451612903225806,20.54773927718798,0,0,0,0,MAR,TRUE,NA
PDLIM3,0,0,27.380637715380423,NA,NA,NA,NA,Complete,TRUE,NA
HSD17B12,6,9.67741935483871,19.816226794550793,0,0,0,0,MAR,TRUE,NA
AGK,28,45.16129032258064,17.373201318019863,1,1,1,3,MNAR,TRUE,0.10394802598700649
LACTB2,12,19.35483870967742,17.669299355061504,0,1,1,2,MNAR,TRUE,0.0014992503748125937
DCAF6,0,0,18.740031939509844,NA,NA,NA,NA,Complete,TRUE,NA
CAVIN4,1,1.6129032258064515,22.697338372942646,0,0,0,0,MAR,TRUE,NA
FLG2,14,22.58064516129032,17.346810373732637,1,1,1,3,MNAR,TRUE,0.44127936031984005
RABL3,12,19.35483870967742,15.874657184096861,1,1,1,3,MNAR,TRUE,0.3343328335832084
COQ5,0,0,21.42132712139989,NA,NA,NA,NA,Complete,TRUE,NA
NOMO2,13,20.967741935483872,20.770026709735152,0,0,0,0,MAR,TRUE,NA
PITRM1,16,25.806451612903224,21.96669856301789,0,0,0,0,MAR,TRUE,NA
WDR44,26,41.935483870967744,16.15461771417186,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
COA6,0,0,20.12390266953169,NA,NA,NA,NA,Complete,TRUE,NA
TOR1AIP1,26,41.935483870967744,19.07457908441359,1,0,1,2,MNAR,TRUE,0.030984507746126936
GNAS,0,0,19.641740138173102,NA,NA,NA,NA,Complete,TRUE,NA
TTC38,33,53.2258064516129,16.385262273697897,1,1,1,3,MNAR,FALSE,0.0014992503748125937
C6orf136,18,29.03225806451613,18.764083680233682,1,0,1,2,MNAR,TRUE,0.4097951024487756
HP1BP3,19,30.64516129032258,22.89044863173238,0,0,0,0,MAR,TRUE,NA
IBA57,11,17.741935483870968,21.140542826774197,0,0,0,0,MAR,TRUE,NA
UBR4,15,24.193548387096776,16.461071475467374,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
DCAF8,3,4.838709677419355,16.59338776180156,0,1,0,1,MAR,TRUE,NA
DDI2,0,0,24.47168350862971,NA,NA,NA,NA,Complete,TRUE,NA
MICOS10,23,37.096774193548384,18.7706696643377,1,0,1,2,MNAR,TRUE,0.9165417291354323
LYRM7,2,3.225806451612903,19.696788879622083,0,0,0,0,MAR,TRUE,NA
OBSCN,0,0,23.72278985083414,NA,NA,NA,NA,Complete,TRUE,NA
MYOM3,0,0,23.336259485372928,NA,NA,NA,NA,Complete,TRUE,NA
PDE4DIP,0,0,25.397334078902926,NA,NA,NA,NA,Complete,TRUE,NA
BROX,18,29.03225806451613,17.74328466797864,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
LYPLAL1,39,62.903225806451616,17.886967954514915,1,1,1,3,MNAR,FALSE,0.005497251374312844
SYPL2,0,0,24.993695263553096,NA,NA,NA,NA,Complete,TRUE,NA
ECPAS,0,0,20.90544456091857,NA,NA,NA,NA,Complete,TRUE,NA
MICOS13,2,3.225806451612903,22.190868754559478,0,0,0,0,MAR,TRUE,NA
RNF123,2,3.225806451612903,19.599717220816746,0,0,0,0,MAR,TRUE,NA
TMEM198,0,0,25.667609504811374,NA,NA,NA,NA,Complete,TRUE,NA
CRYBG3,16,25.806451612903224,23.268437284875024,0,0,0,0,MAR,TRUE,NA
NXN,4,6.451612903225806,17.446930869866094,0,1,0,1,MAR,TRUE,NA
PTRHD1,1,1.6129032258064515,20.7204414950889,0,0,0,0,MAR,TRUE,NA
ABLIM2,22,35.483870967741936,14.449724355937851,1,1,1,3,MNAR,TRUE,0.2623688155922039
LAMTOR1,18,29.03225806451613,15.760374237201125,1,1,1,3,MNAR,TRUE,9.995002498750624e-4
DHRS7B,0,0,20.63896094698961,NA,NA,NA,NA,Complete,TRUE,NA
TWF2,1,1.6129032258064515,19.784329959682054,0,0,0,0,MAR,TRUE,NA
ETFRF1,21,33.87096774193548,18.238578312369707,1,1,1,3,MNAR,TRUE,0.5872063968015993
RAB12,6,9.67741935483871,17.85642542730037,0,1,1,2,MNAR,TRUE,0.0734632683658171
DENND5A,14,22.58064516129032,22.337128238350402,0,0,0,0,MAR,TRUE,NA
RCSD1,0,0,19.65038889765715,NA,NA,NA,NA,Complete,TRUE,NA
SLC25A24,2,3.225806451612903,19.045176140818587,0,0,0,0,MAR,TRUE,NA
HIBCH,0,0,24.210050470040454,NA,NA,NA,NA,Complete,TRUE,NA
CAVIN1,0,0,24.24277984582812,NA,NA,NA,NA,Complete,TRUE,NA
MRPL54,41,66.12903225806451,16.938125930896167,1,1,1,3,MNAR,FALSE,0.02348825587206397
LPCAT3,18,29.03225806451613,19.287444440756534,0,0,0,0,MAR,TRUE,NA
TATDN1,10,16.129032258064516,18.792152357374707,0,0,1,1,MAR,TRUE,NA
SFXN4,20,32.25806451612903,18.481780963478478,1,0,1,2,MNAR,TRUE,0.0024987506246876563
FAHD1,7,11.29032258064516,20.00710636839437,0,0,0,0,MAR,TRUE,NA
LMOD2,12,19.35483870967742,20.555251643576103,0,0,0,0,MAR,TRUE,NA
SLC27A1,32,51.61290322580645,15.848280118037263,1,1,1,3,MNAR,FALSE,0.014992503748125937
CCDC137,2,3.225806451612903,21.205012518050214,0,0,0,0,MAR,TRUE,NA
CORO6,6,9.67741935483871,19.859083896295935,0,0,0,0,MAR,TRUE,NA
TMEM205,0,0,22.437690641550084,NA,NA,NA,NA,Complete,TRUE,NA
DHRS11,21,33.87096774193548,18.277563793180416,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
APOOL,0,0,22.151560017751216,NA,NA,NA,NA,Complete,TRUE,NA
NAPRT,14,22.58064516129032,19.11581881851686,0,0,0,0,MAR,TRUE,NA
HSDL2,0,0,23.84642693132353,NA,NA,NA,NA,Complete,TRUE,NA
KYAT3,22,35.483870967741936,17.23966662325586,1,1,1,3,MNAR,TRUE,0.02448775612193903
TRIM72,0,0,26.493338283918412,NA,NA,NA,NA,Complete,TRUE,NA
UBN2,0,0,24.68646633148976,NA,NA,NA,NA,Complete,TRUE,NA
TOM1L2,7,11.29032258064516,17.232142336024907,0,1,1,2,MNAR,TRUE,0.1889055472263868
XIRP1,0,0,22.96565166821422,NA,NA,NA,NA,Complete,TRUE,NA
VPS13C,19,30.64516129032258,17.957649313822102,1,1,1,3,MNAR,TRUE,0.005497251374312844
UBE2R2,11,17.741935483870968,18.021465283308622,0,1,1,2,MNAR,TRUE,0.18040979510244878
SND1,6,9.67741935483871,22.791594611510682,0,0,0,0,MAR,TRUE,NA
TRMT10C,10,16.129032258064516,19.268756906622006,0,0,0,0,MAR,TRUE,NA
BZW1,3,4.838709677419355,20.379707126858413,0,0,0,0,MAR,TRUE,NA
EIF3M,13,20.967741935483872,19.152516689119036,0,0,0,0,MAR,TRUE,NA
COPS6,0,0,21.532619792828193,NA,NA,NA,NA,Complete,TRUE,NA
CHMP1B,2,3.225806451612903,18.727254757909083,0,0,0,0,MAR,TRUE,NA
RRM2B,39,62.903225806451616,16.296308720826655,1,1,1,3,MNAR,FALSE,4.997501249375312e-4
ERMP1,33,53.2258064516129,14.45354789958402,1,1,1,3,MNAR,FALSE,4.997501249375312e-4
MRPL21,33,53.2258064516129,17.07326295732032,1,1,1,3,MNAR,FALSE,0.04847576211894053
DGLUCY,3,4.838709677419355,22.312719608599327,0,0,0,0,MAR,TRUE,NA
MYH14,4,6.451612903225806,21.597101482362255,0,0,0,0,MAR,TRUE,NA
SZRD1,6,9.67741935483871,17.21883875075124,0,1,1,2,MNAR,TRUE,0.038980509745127435
MAVS,0,0,19.748640218695012,NA,NA,NA,NA,Complete,TRUE,NA
COMMD6,36,58.06451612903226,15.048320398547396,1,1,1,3,MNAR,FALSE,0.0024987506246876563
HDDC2,14,22.58064516129032,18.091205959449457,0,1,1,2,MNAR,TRUE,0.001999000499750125
HDGFL2,25,40.32258064516129,16.204572899727513,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
DCXR,0,0,22.55324523980515,NA,NA,NA,NA,Complete,TRUE,NA
SPRED2,0,0,23.145849431777584,NA,NA,NA,NA,Complete,TRUE,NA
HUWE1,0,0,22.560641565627208,NA,NA,NA,NA,Complete,TRUE,NA
GLRX5,17,27.419354838709676,21.405223200410628,0,0,0,0,MAR,TRUE,NA
MYPN,2,3.225806451612903,20.23208475432374,0,0,0,0,MAR,TRUE,NA
SRL,0,0,25.302462389625745,NA,NA,NA,NA,Complete,TRUE,NA
PRUNE1,33,53.2258064516129,17.112399100401646,1,1,1,3,MNAR,FALSE,4.997501249375312e-4
ACOT1,14,22.58064516129032,16.917149934076622,1,1,1,3,MNAR,TRUE,0.1839080459770115
ISCA2,10,16.129032258064516,20.265886573737443,0,0,0,0,MAR,TRUE,NA
MTDH,7,11.29032258064516,19.295845250216978,0,0,0,0,MAR,TRUE,NA
KTN1,11,17.741935483870968,17.02473201559566,1,1,1,3,MNAR,TRUE,0.019490254872563718
NLRX1,5,8.064516129032258,18.450075247872164,0,1,0,1,MAR,TRUE,NA
ALYREF,19,30.64516129032258,17.55811832043281,1,1,1,3,MNAR,TRUE,0.5197401299350325
MDP1,17,27.419354838709676,17.066892034429284,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
SLC25A42,44,70.96774193548387,17.011748280395793,1,1,1,3,MNAR,FALSE,9.995002498750624e-4
NRAP,0,0,21.547399091839893,NA,NA,NA,NA,Complete,TRUE,NA
VPS36,20,32.25806451612903,16.701399528298925,1,1,1,3,MNAR,TRUE,9.995002498750624e-4
CAND1,0,0,20.962324191609387,NA,NA,NA,NA,Complete,TRUE,NA
COMMD7,28,45.16129032258064,15.649765598617705,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
LDHD,18,29.03225806451613,19.088818768051606,0,0,1,1,MAR,TRUE,NA
CARM1,14,22.58064516129032,17.895038935637217,1,1,1,3,MNAR,TRUE,0.005997001499250375
NIT1,2,3.225806451612903,19.16514336993063,0,0,0,0,MAR,TRUE,NA
NDUFA11,0,0,22.49639554437555,NA,NA,NA,NA,Complete,TRUE,NA
ECHDC2,5,8.064516129032258,18.288535730553846,0,1,0,1,MAR,TRUE,NA
PHYKPL,22,35.483870967741936,16.45066800269256,1,1,1,3,MNAR,TRUE,0.02498750624687656
MUSTN1,0,0,22.492588928499732,NA,NA,NA,NA,Complete,TRUE,NA
NAXD,0,0,22.118641802937205,NA,NA,NA,NA,Complete,TRUE,NA
MFN1,28,45.16129032258064,21.133019984780177,1,0,0,1,MAR,TRUE,NA
SLC44A2,7,11.29032258064516,19.84409074576877,0,0,0,0,MAR,TRUE,NA
HSCB,36,58.06451612903226,14.957030356357818,1,1,1,3,MNAR,FALSE,0.009995002498750625
ADHFE1,3,4.838709677419355,21.118531260901392,0,0,0,0,MAR,TRUE,NA
UNC45B,0,0,22.536959287782313,NA,NA,NA,NA,Complete,TRUE,NA
MSRB3,35,56.451612903225815,16.97334939524807,1,1,1,3,MNAR,FALSE,4.997501249375312e-4
KLHDC8B,15,24.193548387096776,21.523406228818228,0,0,0,0,MAR,TRUE,NA
SUPV3L1,26,41.935483870967744,16.2234573870834,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
THNSL1,32,51.61290322580645,15.10766757597899,1,1,1,3,MNAR,FALSE,4.997501249375312e-4
PM20D2,9,14.516129032258066,18.999376348999732,0,0,0,0,MAR,TRUE,NA
MICU2,18,29.03225806451613,17.33497881413305,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
ELMOD2,37,59.67741935483871,14.256273444928347,1,1,1,3,MNAR,FALSE,4.997501249375312e-4
ALDH16A1,36,58.06451612903226,17.829684084987893,1,1,1,3,MNAR,FALSE,4.997501249375312e-4
FAM185A,30,48.38709677419355,15.17532546360237,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
ADSS1,0,0,25.11775293306255,NA,NA,NA,NA,Complete,TRUE,NA
NDUFAF2,16,25.806451612903224,16.997148312692637,1,1,1,3,MNAR,TRUE,0.0024987506246876563
LRRC47,0,0,22.210156147393988,NA,NA,NA,NA,Complete,TRUE,NA
GPD1L,0,0,25.860176321154334,NA,NA,NA,NA,Complete,TRUE,NA
EHBP1L1,4,6.451612903225806,19.865869848950254,0,0,0,0,MAR,TRUE,NA
CMYA5,0,0,25.282240817663553,NA,NA,NA,NA,Complete,TRUE,NA
TXLNB,0,0,21.221025944489043,NA,NA,NA,NA,Complete,TRUE,NA
SYNPO,5,8.064516129032258,19.298464194026778,0,0,0,0,MAR,TRUE,NA
TOMM5,23,37.096774193548384,18.85927689113182,1,0,1,2,MNAR,TRUE,0.11644177911044477
CHCHD4,21,33.87096774193548,17.255753118599042,1,1,1,3,MNAR,TRUE,0.015992003998001
CBR4,1,1.6129032258064515,20.594466369181976,0,0,0,0,MAR,TRUE,NA
MMGT1,18,29.03225806451613,15.626842569079848,1,1,1,3,MNAR,TRUE,0.013993003498250875
SMIM20,4,6.451612903225806,19.485004540474208,0,0,0,0,MAR,TRUE,NA
CISD2,31,50,17.923520735528164,1,1,1,3,MNAR,FALSE,0.020989505247376312
ATPAF2,20,32.25806451612903,17.62793897351076,1,1,1,3,MNAR,TRUE,0.001999000499750125
JAGN1,20,32.25806451612903,22.141882089837036,0,0,0,0,MAR,TRUE,NA
MRPL50,32,51.61290322580645,17.077853901221317,1,1,1,3,MNAR,FALSE,0.27586206896551724
EMC1,23,37.096774193548384,17.09387191621884,1,1,1,3,MNAR,TRUE,0.7241379310344828
PTGR2,0,0,23.231581329435357,NA,NA,NA,NA,Complete,TRUE,NA
SMYD1,0,0,23.756755045252802,NA,NA,NA,NA,Complete,TRUE,NA
NHLRC2,4,6.451612903225806,20.094220811159737,0,0,0,0,MAR,TRUE,NA
RDH13,29,46.774193548387096,17.30282173949789,1,1,1,3,MNAR,TRUE,0.41579210394802596
TXNDC5,6,9.67741935483871,17.277657295478964,0,1,1,2,MNAR,TRUE,0.047976011994003
ATAD1,0,0,19.03111070076528,NA,NA,NA,NA,Complete,TRUE,NA
SCCPDH,0,0,22.25321833582995,NA,NA,NA,NA,Complete,TRUE,NA
SERBP1,0,0,19.167044382054986,NA,NA,NA,NA,Complete,TRUE,NA
FAM98A,19,30.64516129032258,18.095915032118317,1,1,1,3,MNAR,TRUE,0.2928535732133933
PDPR,11,17.741935483870968,16.267084261515183,1,1,1,3,MNAR,TRUE,0.008995502248875561
NAXE,0,0,23.233099734082252,NA,NA,NA,NA,Complete,TRUE,NA
NPEPL1,0,0,20.483905065837316,NA,NA,NA,NA,Complete,TRUE,NA
ADPRHL1,0,0,24.078411282745847,NA,NA,NA,NA,Complete,TRUE,NA
CHDH,19,30.64516129032258,16.118617572841742,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
ABCF1,1,1.6129032258064515,18.99507072783391,0,0,0,0,MAR,TRUE,NA
MCU,1,1.6129032258064515,20.896719535932224,0,0,0,0,MAR,TRUE,NA
TOR1AIP2,31,50,15.889118371052048,1,1,1,3,MNAR,FALSE,9.995002498750624e-4
ABHD11,5,8.064516129032258,17.924709362864995,0,1,0,1,MAR,TRUE,NA
ATL2,3,4.838709677419355,17.926489314007583,0,1,0,1,MAR,TRUE,NA
PPTC7,17,27.419354838709676,18.42936855617289,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
COQ8A,0,0,24.679971071359816,NA,NA,NA,NA,Complete,TRUE,NA
NPLOC4,5,8.064516129032258,19.531169721572766,0,0,0,0,MAR,TRUE,NA
SPATA20,20,32.25806451612903,17.400529923276345,1,1,1,3,MNAR,TRUE,0.025487256371814093
NUBPL,33,53.2258064516129,18.988675084240164,1,0,1,2,MNAR,FALSE,0.005497251374312844
DEPTOR,2,3.225806451612903,21.503737980903974,0,0,0,0,MAR,TRUE,NA
RDH11,34,54.83870967741935,16.557221623079904,1,1,1,3,MNAR,FALSE,0.005497251374312844
LRRC20,0,0,24.143566360854415,NA,NA,NA,NA,Complete,TRUE,NA
NT5C,2,3.225806451612903,18.039461494280637,0,1,0,1,MAR,TRUE,NA
PNPT1,11,17.741935483870968,18.252592970258938,0,1,1,2,MNAR,TRUE,0.02848575712143928
SPPL2A,14,22.58064516129032,18.622068922517965,0,0,1,1,MAR,TRUE,NA
PREX1,29,46.774193548387096,14.926568478678215,1,1,1,3,MNAR,TRUE,0.3983008495752124
NEK9,22,35.483870967741936,16.776475199192255,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
GPT2,36,58.06451612903226,15.300539360276796,1,1,1,3,MNAR,FALSE,4.997501249375312e-4
MYOZ3,32,51.61290322580645,19.370333665169426,1,0,1,2,MNAR,FALSE,9.995002498750624e-4
NEK7,0,0,20.651367702228157,NA,NA,NA,NA,Complete,TRUE,NA
