gene,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8,LV9,LV10
LSM8,0,0.1141233255549234,0,0.10427942338249764,0,0.3150527651704114,0,0,0.10096920356509097,0
AP2A1,0.09589461067431625,0,0.3171245808985003,0,0.16023285184381558,0,0.10376076668552602,0.03560249760407471,0,0.02278482803186999
CAVIN2,0.14507257044978455,0.0010824875417868433,0,0,0.1385809767693605,0,0.022276158978928227,0.17179698760214665,0.04973294263651459,0
BAG2,0,0.11828419162042897,0,0.18501051206835997,0.14173703994462386,0.12546921116328688,0,0,0,0.0019288282896082632
BAG3,0,0,0.08662586697506132,0,0.15952946094289117,0.06745733675852077,0,0,0.041594047514368,0.3567347630469519
MLYCD,0.5535057568535455,0,0,0,0,0,0.17814100442662031,0,0.11498360956927105,0
AIFM1,0.5466669953174875,0,0.00495192368576368,0.11544802330324808,0,0.10502543812250908,0,0,0,0
EML2,0,0,0.14294177756594514,0,0.06778380477922527,0,0.03518082448862518,0.0715244246365991,0.03672585939099712,0
BPNT1,0,0.2719435813816282,0,0,0.09561685382839849,0,0.1955138323366432,0.05320827159623947,0,0
DDAH2,0.0029502906891438045,0,0.29642133166452816,0,0,0,0.26172243254218824,0.2024302585010527,0,0
ABHD16A,0.17224911991507097,0,0,0,0,0,0.15969910379840932,0,0,0
TXNDC12,0,0.1679323049139099,0.10657962006408085,0.13834444707908694,0.040224527595983835,0,0.19097239172863004,0.1408984025648996,0,0
NUDT3,0.0708661072785682,0.22822264433089176,0,0,0,0,0.18843883188492228,0,0.013252916175940424,0
NDUFB10,0.2602157172955331,0,0,0.1310510555308942,0,0,0,0,0.9849248274228066,0.020677947113378448
CLPTM1,0.06137085085445056,0,0.14191677394081492,0.06671762227754127,0,0,0.19427796499637123,0,0,0.05321804830414934
MOCS2,0,0.0802083313835053,0.0028709778994174887,0.1605452415265464,0.1907474334095496,0.08652864844950164,0,0,0,0
TOMM40,0.14218554642270329,0,0,0,0,0,0.05706092436288099,0,0.3987740202122473,0
PEX11B,0.3098872580999806,0,0,0,0.04763197778631676,0,0.08365963694673524,0,0,0
CYB5A,0.26165466785970215,0,0.09222084519030929,0.005051885213726863,0.049043841058902235,0,0.16602406976333314,0.003576709772265744,0,0
ADH1B,0,0.06275313551718807,0,0.24242416127925595,0,0.06786442387566606,0.30239455758770284,0.12848325260286364,0,0
LDHA,0,0.2226997842595934,0.11950932679340004,0.2529267916400998,0.16978409586616017,0.12865757497284575,0,0.09954947435138205,0,0.0025012089440431067
ALDH1A1,0,0.09139685292960008,0,0.07238677691568335,0.11011781192409627,0,0.2190069278365424,0,0,0
GLUD1,0.5408151541271716,0,0.3410177676479101,0,0,0,0,0,0,0.025221006812679733
CYB5R3,0,0.08100613753128985,0.34913016546046516,0.09213968615145386,0,0,0.3085175723879905,0,0,0.038083047948493855
GSR,0,0,0.31534296652845833,0.11515882374501761,0.33449344425994954,0,0,0.08465474914037294,0,0
MT-CO1,0.31454034510467327,0,0,0,0.0962572514103769,0.1409603711051416,0,0.13999927634729006,0.19015778194471614,0.11919384984104678
MT-CO2,0.3874607812460381,0,0,0.13629168410944453,0,0.04294827630486298,0,0,0.6977578198101178,0.11179825830183504
MT-CO3,0.19062190684361346,0,0,0,0,0.24037297704245653,0,0,0.6581042421344665,0
SOD1,0,0.1172479046206115,0,0.22360588631801828,0.051437229829018466,0,0.050361265329619244,0.2271115776392328,0,0
CP,0,0.09870707044369595,0,0,0,0,0.2638725196025266,0.36362220621669716,0,0
F13A1,0,0,0.16040045436350353,0.05933144927630681,0,0.0404225908865292,0.11600808854181564,0.18923162437652238,0.005195240370396163,0.11313067229445914
HPRT1,0,0,0.41577474992757296,0,0,0,0,0.055816447608644244,0,0.12582251854808704
GOT2,0.7041868772891399,0.013295370512498324,0,0,0,0,0.012378405602321401,0.12651547100053911,0.06616796345388798,0
PGK1,0,0.23423187378306218,0.05857433140964921,0.2657547472728862,0.09216569237476235,0.16655303471987185,0,0,0,0
AK1,0,0.17419088765557833,0.15433272601063822,0.15112301816062518,0.12463927499154971,0.20973001819717876,0,0.06648974183853482,0,0
HP,0,0.032513546781524565,0,0,0,0,0.23896452954132724,0.4097918294707575,0,0
CFB,0,0.11418213151536936,0,0,0,0,0.13079627147135653,0.46096553758201303,0,0
MT-ATP6,0.18246367771272531,0,0.02176652675427986,0,0.4828868592030352,0.008583127848947611,0,0,0,0
CA2,0.0025084870991216503,0.2981213557964775,0,0,0.14669617945887595,0,0.19574577574037808,0.263238325077238,0,0
ASS1,0.2075964575516627,0,0,0,0,0.04502067273361815,0.1216011051614984,0,0.054496099492545205,0
SERPINA1,0,0,0,0,0,0,0.25853658052501516,0.4397125365691422,0,0.017508347893237512
SERPINA3,0,0,0,0.05070251383338924,0,0,0.1495351833052141,0.47090650520730276,0,0
AGT,0.010105090269901069,0.12672386706761748,0,0.07043110700117543,0,0,0.1179111898356237,0.24696316565313342,0,0
A2M,0.0051651567308018675,0,0.035726422024829334,0.06213837752131525,0,0,0,0.46845104601486487,0,0.017264717832156613
C3,0,0,0.01807161184586172,0,0,0,0.19431721919596623,0.5784697177416835,0,0
CST3,0,0.06356628464832173,0.18859100597315429,0.02527863131709235,0,0.02826272613282637,0,0.09533861415775444,0,0
CSTA,0.058666848029724966,0.04274056363472519,0.02349813567902882,0,0.04885165734797884,0,0,0.08181743530874319,0,0
JCHAIN,0.05624688851780038,0,0,0,0,0,0,0.36879672407583924,0.05385049437111057,0.0020925813754181814
IGKV3-20,0,0,0,0,0,0,0.03494790305683393,0.3800908752305343,0.09216835215487923,0.0846367470355806
IGHV3-7,0.033934529815353595,0,0.09605671497341974,0,0.05338651889484512,0.06540000835191724,0.018725535975486266,0.4774060014512261,0,0
IGKC,0,0.003741073823784181,0.061078421085767894,0,0.09612376683957542,0,0.11429842704956242,0.4150041701938472,0,0
IGHG1,0,0,0.10717465651986413,0,0.03091566962624823,0,0.10425437649604921,0.47657632678805945,0,0
IGHG2,0,0.00451908461405313,0.07624455785969433,0,0,0.03233485554522535,0.16845297842305831,0.37773858047630665,0,0.055996176008906814
IGHG3,0,0.013873846280547634,0,0,0,0,0,0.2559842908970835,0.07197044952471375,0.11533814260858664
IGHM,0,0,0.06922422251257339,0,0.015911316012681625,0,0.05074496720146821,0.3899498483884287,0,0.01440405839744892
IGHA1,0.07528517248310355,0,0,0,0,0,0.1622601871221282,0.44085092687832755,0,0.01875442585720546
HLA-B,0.17979813572888514,0.042265533653018654,0,0,0,0.0803751803336862,0.22050846482575734,0.09073954644051149,0,0
HLA-DRB1,0,0.14068945085169463,0,0.04437966454962992,0,0.09030549886575834,0.11614523050467215,0,0.033784349799733396,0.057017299216473125
MB,0.09091682895257039,0,0.04611515598090435,0.14523009254118896,0,0,0.37386737366565503,0,0.01997787314342562,0
COL1A1,0,0,0,0.08322163500123897,0,0.7059989614803519,0,0.061931795909652504,0.10798157999830253,0
COL3A1,0,0.06477541230682678,0,0,0,0.8400374799216664,0,0.06835017297090547,0.08984791388241573,0
COL4A1,0,0.1393439318510617,0,0,0,0.712256914598201,0,0.019710211841346897,0.03645793835102217,0
CRYAB,0,0,0.24875650176374134,0.013929110801104523,0.06794626372155604,0,0.023573056658371352,0,0,0.3665465805393852
KRT14,0,0.06348834174928979,0,0,0.05568113702249815,0,0.04138330577563726,0,0.09411217525752981,0.017958176425266037
LMNA,0,0,0,0,0,0.5456911822292344,0,0.0368090860104555,0.04456720227675536,0
TNNC2,0,0.09093386961543871,0,0,0,0.6073090445916546,0,0.032267853832389656,0.11011681048949085,0.21717670884231854
APOE,0,0.09609943225179277,0,0.01841003635952444,0,0,0.06089322884016704,0.23789338955194106,0.07863712455291394,0.06697265003506125
APOC2,0.034832573441029455,0,0,0.02525519755031213,0,0.027451328735050504,0.14476616353154062,0.1959983915793541,0.09590132259305623,0
LRG1,0.04142001539714333,0.08645482657832838,0,0.002231687069790603,0,0,0.28058313038093285,0.15981675678052268,0.02469603562999537,0
FN1,0.09895320666176231,0,0.020216860516222304,0,0,0.22175618088805354,0,0.1629799589143828,0.05943285828138204,0.0797593415107715
RBP4,0.059827199579505726,0.1365861582491447,0,0.0293309271763982,0,0,0.1839624815736863,0.17363330050165798,0,0
ORM1,0,0.11182067253020958,0.010174165806765903,0,0.12012783748969637,0,0.08586636889461201,0.3869887227864195,0,0
TTR,0.07404363055037726,0,0,0.0671052378103495,0,0.26614993332597486,0.20856139689874145,0.3135274424849211,0,0
ALB,0,0,0.04258831576506633,0,0,0,0.22068811855079065,0.5170874223636989,0,0
PPBP,0,0,0.05269085889657667,0.025607378558937143,0.11893757865674336,0.21940225656738502,0,0.22860133976730437,0.00706636137765572,0.09486210814690708
TFRC,0,0,3.3189202328811593e-4,0.28610416265046035,0,0,0.03353194348135303,0,0,0.08109634761497683
TF,0,0,0,0,0,0,0.1690060454554131,0.4865292833424418,0,0
FTL,0.02827710329867621,0,0.11759074273823115,0.09016006083960607,0,0.03559592125300126,0.2355659628005279,0.13090482629309563,0.06668753718358784,0
FTH1,0,0,0,0.07404372673088012,0,0.020194000259815183,0.3151076387072446,0.06956137604283283,0.14658528046173952,0.00984256816929292
MT2A,0,0.23808779709591396,0,0.13747676756255758,0,0,0.2755049972912995,0.10783694469508918,0.007405841735589368,0
MT-ND1,0.2505328968176545,0,0,0,1.3263929551058016e-4,0.1374186066644084,0,0,0.9139688134350761,0
MT-ND2,0.1100410636673236,0.01802637900282693,0,0.009913466608337059,0.2603408670077582,0.2700970064232257,0,0.04968579823384882,0.9571542454337086,0
MT-ND3,0.1908121445641865,0,0,0.30841109491274904,0.11612049872997537,0,0,0,1.1757165775158516,0
MT-ND4,0.04687405378554318,0,0,0.18321325273594388,0.37307056845831515,0.12741688690104574,0,0,1.114423257291264,0
MT-ND5,0.26174391383643364,0.22844142420833097,0.01767606119929922,0,0.38443977597349527,0.09042112490631851,0,0.09671357781504915,1.0427202136668632,0
MT-ATP8,0.5297569836542567,0,0,0.02041478386312165,0.1335502604347827,0.016534806726313425,0,0.054399927250934385,0,0
CAT,0.007452045528766764,0,0,0.12792385565003608,0,0.015223132519608622,0.06490468222246948,0.5362726130837994,0,0
ALDOA,0,0.4068440329702626,0,0.15959212322361416,0.07484926631644545,0,0,0.08224494786208425,0,0
CSTB,0.10534887602190518,0.13561840682364507,0.04584037835887601,0,0,0,0.26598664408120803,0.033398645305059066,0,0
ANXA1,0.0466729239407834,0,0.2972665540226784,0,0.01902752648497886,0,0.1060919439148286,0.10284519920427768,0,0
SOD2,0.21237643824357796,0,0,0.1275604587513296,0,0,0.28153979753310293,0.1041572241066652,0.03083888213682329,0
KRT1,0,0.007690660765670945,0,0.11304758019741515,0,0.015332321597535205,0.01628243516671002,0.013107668156360403,0.17251906367539688,0.03588176155412372
VWF,0,0.07954055989456835,0,0,0,0.44408176082558976,0,0.06013372216029313,0.05336714900947877,0
GAPDH,0,0.2313659241772935,0.21962015093628315,0,0.26581613348338634,0.04747019442803671,0,0,0,0
HLA-A,0.15004361912012906,0,0.10690269941440989,0,0,0,0.23666592302943013,0.0333472788783094,0,0
CAPNS1,0,0.1324933998748594,0.3261575238115748,0,0.029466560364035096,0.0012416662642938505,0,0.03711594432140579,0,0.0758905990953014
HSPB1,0,0,0.18119272251706345,0,0.12363722279625235,0,0,0,0,0.4342633065727241
RPN1,0,0,0.039706426648984855,0.1242314733146006,0.1387218689228035,0,0.05884924227238164,0,0.06810496756342184,0.31639385929283925
RPN2,0,0.13764859936223228,0.012671290682669421,0,0.5061967211513294,0,0,0.008663227656800603,0,0
GNAI2,0,0.07386361589235098,0.2080967345140114,0,0,0,0.2918138171849451,0,0,0
ATP1A1,0.1038020781216467,0,0.2799086662777726,0.20697062927450813,0,0.08823315967538306,0,0,0,0.03716233726503616
ATP1B1,0.2624215538236844,0,0.23397411980885466,0.30784861380211137,0,0.026572329094046065,0,0,0,0.024263510524441995
APOD,0,0.029474795443452825,0,0.10632097777472979,0,0.17528606487562007,0.13587596533236782,0.17915878459026424,0.07044863794724066,0
ALDH2,0.18939069896075045,0,0.11071521748675238,0.04801115491278874,0,0,0.2609860045963161,0.14296849592031818,0,0
S100A8,0.0868577611238625,0,0,0,0.009573781536165718,0,0,0.2090730623482433,0,0
SLC25A5,0.6714498486903041,0,0,0.0799027187603078,0,0,0,0,0.12297460715659993,0.09062610056709573
SERPING1,0,0.1375197884035031,0,0,0,0,0.15513837396164132,0.434394909373377,0.058509237946022946,0
PCCA,0.4140798577408362,0,0,0,0.05863183126205848,0,0.042217754867138704,0.05891800990751361,0.024493278334038273,0
PCCB,0.5401897749549306,0,0,0,0,0,0.1005660432790261,0.10777646435886953,0,0
EIF2S1,0,0.16336311720412885,0.09025750890858827,0,0.21863434493379516,0.09550661651337028,0,0,0,0.4821473727370483
RPLP1,0,0,0.06647229222923491,0.12047430790814745,0,0.1760708055596925,0,0,0.020120879541459646,0.7154647954275776
RPLP2,0,0,0.07469240146112013,0,0,0.14123809111390206,0,0,0,0.7602313109027518
RPLP0,0,0.01563633334011796,0.009244824779285548,0,0,0.22994340689322018,0,0,0.051380312419152016,0.7761567691275418
FABP3,0.3371241659270331,0,0,0,0,0,0.012584825974606993,0,0.07179325449247365,0
CLEC3B,0,0.11329413608647307,0.040817814112938285,0.034258696620180495,0,0,0.25277946450556676,0.2894098793451546,0,0
SSB,0,0.06869446469115982,0.07239447361989512,0,0,0.16124402247930744,0.07160394488391679,0.040349550488143614,0,0
ITGB1,0.08506168072047035,0.014562063209106078,0.11330350051371267,0.042725607554706946,0,0.11570168806991976,0.38748750575440616,0.04691798836200513,0,0
KRT18,0,0,0,0.04164547877835217,0,0.2404082950987253,0,0,0.2039172259951523,0.11834884311296162
KRT8,0,0,0,0.18131648010456516,0,0.020108348605276258,0.017838446786479695,0.014364647079836774,0.14732063105869767,0.030722048319709018
MYL1,0,0,0,0.045029178122352506,0,0.47384124146896783,0,0,0.18513844861059434,0.41333985505057436
GSN,0,0,0.22355567093294143,0.02877661605523977,0,0.08164025097724514,0,0.1597794325772308,0,0.25410434523851977
PTMA,0.12725940881614256,0,0.10709900046001568,0,0,0,0.24891192612995552,0.15190001363652494,0,0
ATP5F1B,0.8860854852018178,0,0.09302266938044028,0,0.08258524345106143,0,0,0.031583476647005254,0,0.1305671961696471
S100A9,0.13521388263148826,0,0,0,0.02103835510868315,0,0,0.17230259648639032,0,0
S100A6,0,0,0.4661657049493232,0.03563044014611923,0,0.019013529224810522,0,0,0,0.16896081149457517
EIF4E,0,0.15871503294610262,0,0.29751049387808065,0.08064762872713241,0.1750106670302414,0,0.11816456628287986,0,0.13738462251240152
CKM,0.037981829152913635,0.10630946852090416,0.028750171056097663,0.2986738875366706,0,0,0.22682094103770675,0.06688259605801852,0,0
ENO1,0,0.3489255931216919,0.05858660665288901,0,0.23194855397741534,0.059929696808761194,0,0,0,0
PYGL,0.04615397586243635,0.28299007302963025,0,0,0,0,0.064139163620488715,0.14478901183046403,0.04492699188571886,0.11258417827318129
GPI,0.00683746554645641,0.31575889361095494,0.1396087088945245,0.15088995503910743,0.08553079442000087,0.0432402710133807,0,0.14461151660802135,0,0
NPM1,0,0,0.010126438293452252,0,0,0.15080022286375047,0.18415677987699217,0,0,0.2940948192928477
TPM3,0.022103305852995664,0,0,0,0,0.9107050419092625,0.04936887606427328,0,0,0.021634092176485636
EPHX1,0.15756881581877918,0,0.21864189229530812,0,0.2076305916717282,0,0,0.09276254234121008,0,0.025749938992160548
DBI,0.08381047151867443,0,0,0.3353395251918911,0,0.1187163753199197,0.1364248462208273,0,0,0
LDHB,0.28485744237485855,0,0.11382461117002242,0,0.08667042250080526,0,0.19687751875295553,0.07466670188708899,0.008829499712214648,0
GPX1,0.20972608128879686,0.07629467478554473,0,0.199214482086464,0,0.14828776928952295,0.08638886312455815,0.11157770594531086,0.06988024343698689,0
P4HB,0,0.1537540381481477,0.23547289682092995,0.09319670240856867,0,0,0.11257418092416556,0.09559430332955034,0,0.16053986955727673
H1-0,0,0.12413957634843582,0,0.05330596247295683,0,0.3685654682948108,0.17790443512672843,0.11666721877652345,0.09142807015905764,0
CTSD,0.025808776603044665,0.16181076445338333,0,0,0,0,0.36681347791466656,0.024822745548534086,0,0
ANXA2,0,0,0.41934067437186606,0.14072908006947749,0,0.007680051844039167,0.029408853393008666,0,0,0.20549591948979784
CAPN1,0,0.34772265006743325,0.01911638142203154,0.1049166900772061,0.04674080959658258,0,0.19588048528354618,0,0,0
TUBB,0,0,0.3891932594151317,0.02064978104513063,0.034393444670158126,0,0.05444361259664596,0.0038295445210357153,0,0.25887191026070683
CA3,0.10778719483589068,0.13086094256887085,0.1790861395954574,0,0,0,0.31185303552850746,0,0,0
DCN,0,0.15300381748275824,0.01510305174383399,0.11362751410014695,0,0.4813669503414777,0.09311262849138355,0.06494353582867157,0,0
PSAP,0.010524900443604383,0.1303534815237691,0.01157172849074004,0,0,0,0.43616980512185244,0.05765168254854623,0,0
PFN1,0,0.09062215049463282,0.29733994069150577,0.17557052392928857,0,0,0.0915209006886647,0,0,0.10536281310714159
BPGM,0,0.05059276786799979,0,0.09584383458437934,0,0.12008726680601645,0,0.4984019216619261,0.03722325108454646,0
APRT,0,0.3071630081053171,0,0,0.10669875663771505,0.20207219159767556,0,0,0,0
EPRS1,0.06929607164392859,0,0.2398978939391131,0,0.32922517175684035,0,0,0,0,0.18322350007273455
CTSB,0.22646558790293347,0,0.13527632575739656,0,0,0,0.22761312759457183,0.14324870321156602,0,0
HSP90AA1,0,0.01786426852127391,0.21190509094338608,0,0.14676968066372853,0,0.1847119709111377,0,0,0.14614149864523682
UQCRH,0.5408168210057808,0,0,0.02985076496895947,0,0.06564420020954481,0,0,0.5956377109253688,0.11720566441705602
TPM2,0,0,0,0,0,0.9832323908372101,0,0.008718927854644213,0.0604054530419907,0.1404668929577714
FH,0.8327274270679683,0,0.17534995850805282,0,0,0,0.08048666355428997,0.06351291754643085,0,0
COL1A2,0,0,0,0.02541150069545798,0,0.6404906683484418,0,0.012611846050049181,0.09359309120327691,0
ANXA6,0,0.2003570552024379,0.2020979146845819,0.1243199704027034,0,0,0.19216615177720217,0,0,0.10192500917944286
PFKM,0,0.16934735693406572,0.12246586271692206,0.23929007116745848,0.33598063118421484,0.17642158161704175,0,0,0,0
HSP90AB1,0,0.06752423593122428,0.26406854950234926,0,0.26973138353842097,0,0,0.05304557908890411,0,0.1410278087327736
SOD3,0,0.16369619334767152,0,0.19406464241072183,0.0438246382572322,0.053789462734452946,0.2204526039061229,0.09211882336150663,0.10684571744716893,0
CTSG,0.17191779819506514,0,0,0,0,0.06876413098327751,0.19062979417680362,0.05139156781470307,0.18718711259952653,0
PDHA1,0.7127268989609924,0,0,0.035938445895930086,0.2031592982343056,0,0,0,0,0.17225488044166035
COL4A2,0,0.1293130652385091,0,0,0,0.8209930871404063,0.054816639993948466,0.02727078972259973,0.04798929965182265,0
CYC1,0.5410804281605794,0.10973172806549805,0,0,0.016582291976529256,0,0.015355932656846056,0,0.5742633392042527,0.117397430328423
MYL3,0.06563348267947068,0,0,0.010853652836735013,0,0.7989824842616172,0.15569275440385907,0,0.1276187891513579,0.15843773677936757
CFH,0,0.07406667852279118,0,0,0,0,0.20381594085910215,0.46133351545648466,0.0430871477922218,0
SNRNP70,0,0.16245002809958245,0,0.12493978600106302,0.00972204763983528,0.06174107168030312,0.11606358468429753,0.005690865495520746,0.03017574345989927,0.009478866812249038
NFIC,0,0.12371180790274544,0,0.07828294806764283,0,0.11755698960408156,0.27821665364094755,0,0.0610252115152266,0.11339567380562696
VIM,0,0,0.1365252978678291,0.11253402442659871,0.04363864554177084,0.7708543480157448,0,0.0098117282456881,0,0.11362524458260237
