pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,dedup_status,merged_into,overlap_jaccard,module,Description,geneID,Count,p.adjust,ID
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,1.5675221083685848e-5,6.39627161755022e-5,2.8442376950780313,18,49,Reactome,4.121666243332487,kept,NA,NA,blue,Nuclear Events Mediated By Nfe2l2,ADRM1/GSR/PRKAA2/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/SQSTM1,18,6.39627161755022e-5,REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2
REACTOME_KEAP1_NFE2L2_PATHWAY,1.5692716080325073e-5,6.39627161755022e-5,2.6698782961460448,20,58,Reactome,3.7510442773600667,redundant,REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,0.7699115044247787,blue,Keap1 Nfe2l2 Pathway,ADRM1/CSNK2B/GSR/PRKAA2/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/SQSTM1/VCP,20,6.39627161755022e-5,REACTOME_KEAP1_NFE2L2_PATHWAY
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,1.9567461900883536e-5,7.778670039610491e-5,3.0215208034433285,16,41,Reactome,4.5225,kept,NA,NA,blue,Disorders Of Transmembrane Transporters,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/VCP,16,7.778670039610491e-5,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS
REACTOME_MAPK6_MAPK4_SIGNALING,1.9567461900883536e-5,7.778670039610491e-5,3.0215208034433285,16,41,Reactome,4.5225,kept,NA,NA,blue,Mapk6 Mapk4 Signaling,ADRM1/HSPB1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,16,7.778670039610491e-5,REACTOME_MAPK6_MAPK4_SIGNALING
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,2.1507574612520576e-5,8.445657347843445e-5,3.2847593582887695,14,33,Reactome,5.18359853121175,redundant,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.551219512195122,blue,Rho Gtpases Activate Formins,CLIP1/DYNC1H1/DYNC1I2/DYNC1LI1/MAPRE1/NUDC/PFN1/PFN2/PPP2R1A/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,14,8.445657347843445e-5,REACTOME_RHO_GTPASES_ACTIVATE_FORMINS
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,2.4877786815839498e-5,9.651382355060624e-5,2.8614130434782608,17,46,Reactome,4.149425287356322,kept,NA,NA,blue,Tcf Dependent Signaling In Response To Wnt,ADRM1/CSNK2B/PPP2R1A/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,17,9.651382355060624e-5,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,2.602257484600685e-5,9.97532035763596e-5,3.871323529411765,11,22,Reactome,6.984674329501916,kept,NA,NA,blue,Recruitment Of Numa To Mitotic Centrosomes,DYNC1H1/DYNC1I2/HSP90AA1/MAPRE1/PPP2R1A/TUBA1B/TUBA4A/TUBB/TUBB2A/TUBB4B/TUBB6,11,9.97532035763596e-5,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,3.062745482278367e-5,1.148556960267332e-4,3.0563080495356036,15,38,Reactome,4.595669091524277,kept,NA,NA,blue,Cellular Response To Hypoxia,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,15,1.148556960267332e-4,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,3.067574490154986e-5,1.148556960267332e-4,3.5735294117647065,12,26,Reactome,6,redundant,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.6758241758241759,blue,Resolution Of Sister Chromatid Cohesion,CLIP1/DYNC1H1/DYNC1I2/DYNC1LI1/MAPRE1/NUDC/PPP2R1A/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,12,1.148556960267332e-4,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION
REACTOME_AGGREPHAGY,3.492616913907909e-5,1.2926697083659157e-4,4.075077399380805,10,19,Reactome,7.73960983884648,kept,NA,NA,blue,Aggrephagy,DYNC1H1/DYNC1I2/DYNC1LI1/HSP90AA1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/VCP,10,1.2926697083659157e-4,REACTOME_AGGREPHAGY
REACTOME_CIRCADIAN_CLOCK,3.9428496517034955e-5,1.4199693451245855e-4,2.880984952120383,16,43,Reactome,4.18287037037037,kept,NA,NA,blue,Circadian Clock,ADRM1/CSNK2B/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,16,1.4199693451245855e-4,REACTOME_CIRCADIAN_CLOCK
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,3.9428496517034955e-5,1.4199693451245855e-4,2.880984952120383,16,43,Reactome,4.18287037037037,redundant,REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.5177304964539007,blue,Mitotic G1 Phase And G1 S Transition,ADRM1/PPP2R1A/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,16,1.4199693451245855e-4,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,4.009480383114648e-5,1.4199693451245855e-4,2.6801470588235294,18,52,Reactome,3.7517369152385363,kept,NA,NA,blue,Ub Specific Processing Proteases,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/PTRH2/USP5/USP9X,18,1.4199693451245855e-4,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
REACTOME_NEDDYLATION,4.016457911102491e-5,1.4199693451245855e-4,2.3991300745650372,22,71,Reactome,3.2057142857142855,kept,NA,NA,blue,Neddylation,ADRM1/CAND1/COMMD6/COMMD7/DDB1/KLHL41/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/SQSTM1/VCP,22,1.4199693451245855e-4,REACTOME_NEDDYLATION
REACTOME_PROGRAMMED_CELL_DEATH,4.05705527178453e-5,1.4199693451245855e-4,2.2941176470588234,24,81,Reactome,3.0169779286926994,kept,NA,NA,blue,Programmed Cell Death,ADRM1/BCAP31/HSP90AA1/IL18/KPNA1/KPNB1/MAPT/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/SPTAN1/STUB1/YWHAB,24,1.4199693451245855e-4,REACTOME_PROGRAMMED_CELL_DEATH
REACTOME_SIGNALING_BY_INTERLEUKINS,4.324569331045982e-5,1.4800747521092597e-4,2.125432525951557,28,102,Reactome,2.729286663712893,kept,NA,NA,blue,Signaling By Interleukins,ADRM1/ANXA2/CANX/HSP90AA1/HSP90B1/HSPA8/IL18/MSN/P4HB/PPP2R1A/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/PSME2/RAP1B/SQSTM1/TCP1,28,1.4800747521092597e-4,REACTOME_SIGNALING_BY_INTERLEUKINS
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,4.4056496629304825e-5,1.4800747521092597e-4,2.9779411764705883,15,39,Reactome,4.401750972762646,kept,NA,NA,blue,Fceri Mediated Nf Kb Activation,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,15,1.4800747521092597e-4,REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION
REACTOME_SYNTHESIS_OF_DNA,4.4056496629304825e-5,1.4800747521092597e-4,2.9779411764705883,15,39,Reactome,4.401750972762646,kept,NA,NA,blue,Synthesis Of Dna,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,15,1.4800747521092597e-4,REACTOME_SYNTHESIS_OF_DNA
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,4.412717039593827e-5,1.4800747521092597e-4,4.3552389705882355,9,16,Reactome,8.931558935361217,kept,NA,NA,blue,Hsf1 Dependent Transactivation,CRYAB/HSP90AA1/HSP90AB1/HSPA1A/HSPA2/HSPA8/HSPB1/HSPB2/SERPINH1,9,1.4800747521092597e-4,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,4.4586102780931115e-5,1.4800747521092597e-4,2.5808823529411766,19,57,Reactome,3.549407114624506,kept,NA,NA,blue,Regulation Of Pd L1 Cd274 Expression,ADRM1/CSNK2B/PRKAA2/PRKAG1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/VCP,19,1.4800747521092597e-4,REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,4.563245429649686e-5,1.4993520697420396e-4,2.1551697998787143,27,97,Reactome,2.777142857142857,kept,NA,NA,blue,Class I Mhc Mediated Antigen Processing Presentation,ADRM1/BCAP31/CANX/HSPA5/KLHL41/PDIA3/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/PSME1/PSME2/SEC22B/SEC31A/STUB1/UBE2O/UBR4,27,1.4993520697420396e-4,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,4.725402981635044e-5,1.53694925261261e-4,2.7421875,17,48,Reactome,3.8774193548387097,kept,NA,NA,blue,Interleukin 1 Family Signaling,ADRM1/IL18/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/SQSTM1,17,1.53694925261261e-4,REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING
REACTOME_INTERLEUKIN_1_SIGNALING,5.483669586871701e-5,1.7657416069726879e-4,2.8155080213903743,16,44,Reactome,4.03125,redundant,REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,0.7266187050359713,blue,Interleukin 1 Signaling,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/SQSTM1,16,1.7657416069726879e-4,REACTOME_INTERLEUKIN_1_SIGNALING
REACTOME_NEUTROPHIL_DEGRANULATION,5.6352609541091184e-5,1.7965881457654813e-4,1.8504439511653719,38,159,Reactome,2.2990040262767537,kept,NA,NA,blue,Neutrophil Degranulation,ANXA2/CAND1/CCT2/CCT8/CKAP4/CSNK2B/CYB5R3/DYNC1H1/DYNC1LI1/DYNLT1/EEF2/GDI2/GYG1/HSP90AA1/HSP90AB1/HSPA1A/HSPA8/IMPDH2/KPNB1/LGALS3/PADI2/PSMB1/PSMC2/PSMC3/PSMD11/PSMD13/RAP1B/S100A11/SPTAN1/SURF4/TMEM63A/TUBB/TUBB4B/TXNDC5/UBR4/VAT1/VCL/VCP,38,1.7965881457654813e-4,REACTOME_NEUTROPHIL_DEGRANULATION
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,6.240107449330714e-5,1.932033267965856e-4,2.9034926470588234,15,40,Reactome,4.223346303501946,kept,NA,NA,blue,Downstream Signaling Events Of B Cell Receptor Bcr,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,15,1.932033267965856e-4,REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR
REACTOME_DOWNSTREAM_TCR_SIGNALING,6.240107449330714e-5,1.932033267965856e-4,2.9034926470588234,15,40,Reactome,4.223346303501946,kept,NA,NA,blue,Downstream Tcr Signaling,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,15,1.932033267965856e-4,REACTOME_DOWNSTREAM_TCR_SIGNALING
REACTOME_MITOTIC_PROMETAPHASE,6.240107449330714e-5,1.932033267965856e-4,2.9034926470588234,15,40,Reactome,4.223346303501946,redundant,REACTOME_M_PHASE,0.504950495049505,blue,Mitotic Prometaphase,CLIP1/CSNK2B/DYNC1H1/DYNC1I2/DYNC1LI1/HSP90AA1/MAPRE1/NUDC/PPP2R1A/TUBA1B/TUBA4A/TUBB/TUBB2A/TUBB4B/TUBB6,15,1.932033267965856e-4,REACTOME_MITOTIC_PROMETAPHASE
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,7.236995000792158e-5,2.219345133576262e-4,3.5487132352941178,11,24,Reactome,5.903625110521662,kept,NA,NA,blue,Copi Dependent Golgi To Er Retrograde Traffic,ARCN1/COPA/KIF5B/KLC1/SEC22B/SURF4/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,11,2.219345133576262e-4,REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,7.531224945382133e-5,2.2877872003896667e-4,2.7529411764705882,16,45,Reactome,3.8900862068965516,redundant,REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.746268656716418,blue,Golgi To Er Retrograde Transport,ARCN1/COPA/DCTN5/DCTN6/DYNC1H1/DYNC1I2/DYNC1LI1/KIF5B/KLC1/SEC22B/SURF4/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,16,2.2877872003896667e-4,REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT
REACTOME_CO_INHIBITION_BY_PD_1,7.65515280333233e-5,2.3037001894140284e-4,2.49339481555334,19,59,Reactome,3.368181818181818,redundant,REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,0.8883928571428571,blue,Co Inhibition By Pd 1,ADRM1/CSNK2B/PRKAA2/PRKAG1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/VCP,19,2.3037001894140284e-4,REACTOME_CO_INHIBITION_BY_PD_1
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,7.987774582255089e-5,2.3815401995242025e-4,2.419577205882353,20,64,Reactome,3.228715728715729,kept,NA,NA,blue,Regulation Of Homotypic Cell Cell Adhesion,ADRM1/CANX/CSNK2B/GANAB/PRKCSH/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/VCL,20,2.3815401995242025e-4,REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION
REACTOME_APOPTOSIS,8.146095058855032e-5,2.3868226275749387e-4,2.3564578005115093,21,69,Reactome,3.1130478087649402,redundant,REACTOME_PROGRAMMED_CELL_DEATH,0.8383838383838383,blue,Apoptosis,ADRM1/BCAP31/KPNA1/KPNB1/MAPT/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/SPTAN1/YWHAB,21,2.3868226275749387e-4,REACTOME_APOPTOSIS
REACTOME_MAPK1_MAPK3_SIGNALING,8.153741895442337e-5,2.3868226275749387e-4,2.301868044515104,22,74,Reactome,3.0156923076923077,kept,NA,NA,blue,Mapk1 Mapk3 Signaling,ADRM1/PEA15/PPP2R1A/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/RAP1B/SPTAN1/SPTBN1/VCL/YWHAB,22,2.3868226275749387e-4,REACTOME_MAPK1_MAPK3_SIGNALING
REACTOME_S_PHASE,8.711277406585922e-5,2.504492254393453e-4,2.8326757532281204,15,41,Reactome,4.058665070338222,redundant,REACTOME_SYNTHESIS_OF_DNA,0.72,blue,S Phase,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,15,2.504492254393453e-4,REACTOME_S_PHASE
REACTOME_SELECTIVE_AUTOPHAGY,8.711277406585922e-5,2.504492254393453e-4,2.8326757532281204,15,41,Reactome,4.058665070338222,kept,NA,NA,blue,Selective Autophagy,CSNK2B/DYNC1H1/DYNC1I2/DYNC1LI1/HSP90AA1/HSPA8/PRKAA2/PRKAG1/SQSTM1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/VCP,15,2.504492254393453e-4,REACTOME_SELECTIVE_AUTOPHAGY
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,1.0207007850820126e-4,2.907678654314457e-4,2.382352941176471,20,65,Reactome,3.1552028218694885,redundant,REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,0.9065040650406504,blue,Adherens Junctions Interactions,ADRM1/CANX/CSNK2B/GANAB/PRKCSH/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/VCL,20,2.907678654314457e-4,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS
REACTOME_SIGNALING_BY_WNT,1.0294266043225095e-4,2.907678654314457e-4,2.322794117647059,21,70,Reactome,3.047808764940239,redundant,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.6959247648902821,blue,Signaling By Wnt,ADRM1/AP2A1/AP2B1/CLTB/CSNK2B/PFN1/PPP2R1A/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,21,2.907678654314457e-4,REACTOME_SIGNALING_BY_WNT
REACTOME_G2_M_CHECKPOINTS,1.3716420253127677e-4,3.8405976708757495e-4,2.6357947434292863,16,47,Reactome,3.6350806451612905,redundant,REACTOME_CELL_CYCLE_CHECKPOINTS,0.5379310344827586,blue,G2 M Checkpoints,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/YWHAB,16,3.8405976708757495e-4,REACTOME_G2_M_CHECKPOINTS
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,1.4439857737943217e-4,4.008305337601479e-4,2.135902636916836,24,87,Reactome,2.7204301075268815,kept,NA,NA,blue,Asparagine N Linked Glycosylation,ARCN1/CANX/COPA/DCTN5/DCTN6/DYNC1H1/DYNC1I2/DYNC1LI1/GANAB/LMAN1/PDIA3/PRKCSH/PSMC1/SEC22B/SEC23IP/SEC31A/SPTAN1/SPTBN1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/VCP,24,4.008305337601479e-4,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION
REACTOME_RECYCLING_PATHWAY_OF_L1,1.4785983888240107e-4,4.0693049675327475e-4,3.8713235294117645,9,18,Reactome,6.93916349809886,kept,NA,NA,blue,Recycling Pathway Of L1,AP2A1/AP2B1/EZR/MSN/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,9,4.0693049675327475e-4,REACTOME_RECYCLING_PATHWAY_OF_L1
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,1.6311376991205335e-4,4.3479991571951897e-4,2.700923392612859,15,43,Reactome,3.764591439688716,redundant,REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,0.6235294117647059,blue,Signaling By The B Cell Receptor Bcr,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,15,4.3479991571951897e-4,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR
REACTOME_TCR_SIGNALING,1.6311376991205335e-4,4.3479991571951897e-4,2.700923392612859,15,43,Reactome,3.764591439688716,redundant,REACTOME_DOWNSTREAM_TCR_SIGNALING,0.8018018018018018,blue,Tcr Signaling,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,15,4.3479991571951897e-4,REACTOME_TCR_SIGNALING
REACTOME_DEUBIQUITINATION,1.63387545969136e-4,4.3479991571951897e-4,2.311237928007024,20,67,Reactome,3.0175616345829113,redundant,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.7263157894736842,blue,Deubiquitination,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/PTRH2/UCHL1/USP5/USP9X/VCP,20,4.3479991571951897e-4,REACTOME_DEUBIQUITINATION
REACTOME_INTERFERON_SIGNALING,1.63387545969136e-4,4.3479991571951897e-4,2.311237928007024,20,67,Reactome,3.0175616345829113,redundant,REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES,0.5709342560553633,blue,Interferon Signaling,ABCE1/EIF4G2/FLNA/FLNB/GBP2/HSPA1A/HSPA2/HSPA5/HSPA8/KPNA1/KPNA3/KPNA4/KPNB1/MAPT/PPP2R1A/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,20,4.3479991571951897e-4,REACTOME_INTERFERON_SIGNALING
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,1.8537162863568312e-4,4.89259544431885e-4,2.1455527994330263,23,83,Reactome,2.731057563587684,redundant,REACTOME_MAPK1_MAPK3_SIGNALING,0.8630573248407644,blue,Mapk Family Signaling Cascades,ADRM1/HSPB1/PEA15/PPP2R1A/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/RAP1B/SPTAN1/SPTBN1/VCL/YWHAB,23,4.89259544431885e-4,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,2.047732294377136e-4,5.360730071458843e-4,2.277249134948097,20,68,Reactome,2.953042328042328,redundant,REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,0.7236363636363636,blue,Regulation Of T Cell Activation By Cd28 Family,ADRM1/CSNK2B/PPP2R1A/PRKAA2/PRKAG1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/VCP,20,5.360730071458843e-4,REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY
REACTOME_CELL_CELL_COMMUNICATION,2.1268624923313098e-4,5.516358217068703e-4,2.087904824851289,24,89,Reactome,2.6337468982630274,redundant,REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,0.6539589442815249,blue,Cell Cell Communication,ADRM1/CANX/CSNK2B/FLNA/FLNC/GANAB/PRKCSH/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8/SPTAN1/SPTBN1/VCL,24,5.516358217068703e-4,REACTOME_CELL_CELL_COMMUNICATION
REACTOME_CLEC7A_DECTIN_1_SIGNALING,2.1911915303791848e-4,5.516358217068703e-4,2.639538770053476,15,44,Reactome,3.632765329397558,redundant,REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,0.6850393700787402,blue,Clec7a Dectin 1 Signaling,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,15,5.516358217068703e-4,REACTOME_CLEC7A_DECTIN_1_SIGNALING
REACTOME_SIGNALING_BY_NOTCH,2.1911915303791848e-4,5.516358217068703e-4,2.639538770053476,15,44,Reactome,3.632765329397558,kept,NA,NA,blue,Signaling By Notch,ADRM1/PSMA1/PSMA3/PSMA7/PSMB1/PSMB2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD8,15,5.516358217068703e-4,REACTOME_SIGNALING_BY_NOTCH
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,2.1928380490210994e-4,5.516358217068703e-4,2.8758403361344533,13,35,Reactome,4.134082134082134,kept,NA,NA,blue,Cellular Response To Heat Stress,BAG3/CRYAB/HSP90AA1/HSP90AB1/HSPA1A/HSPA2/HSPA4/HSPA5/HSPA8/HSPB1/HSPB2/SERPINH1/VCP,13,5.516358217068703e-4,REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS
REACTOME_L1CAM_INTERACTIONS,2.1928380490210994e-4,5.516358217068703e-4,2.8758403361344533,13,35,Reactome,4.134082134082134,kept,NA,NA,blue,L1cam Interactions,AP2A1/AP2B1/CSNK2B/EZR/HSPA8/MSN/SPTAN1/SPTBN1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,13,5.516358217068703e-4,REACTOME_L1CAM_INTERACTIONS
