pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,module,Description,geneID,Count,p.adjust,ID
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,9.004744644958452e-5,3.3338995054548555e-4,2.479587425112717,19,63,Reactome,3.287624140565317,brown,Intracellular Signaling By Second Messengers,MAPK1/PRKACA/PRKAR1A/PRKAR2A/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/STUB1,19,3.3338995054548555e-4,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,8.47212132579491e-7,3.6589546952749835e-4,2.9652356956050263,22,61,GO:BP,4.361593016912166,brown,Carbohydrate Derivative Catabolic Process,ALDOA/AMPD3/ENO1/ENO3/FBP1/GAPDH/GNPDA1/GPD1/GPI/HINT1/LDHA/MTAP/NT5C/PFKL/PFKM/PGAM1/PGK1/PGM1/PKM/PRKACA/SCARB2/TPI1,22,3.6589546952749835e-4,GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,1.104312282276152e-6,3.6589546952749835e-4,3.494260700389105,17,40,GO:BP,5.645108695652174,brown,Pyridine Containing Compound Catabolic Process,ALDOA/ENO1/ENO3/FBP1/GAPDH/GPD1/GPI/LDHA/MTAP/PFKL/PFKM/PGAM1/PGK1/PGM1/PKM/PRKACA/TPI1,17,3.6589546952749835e-4,GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS
REACTOME_SIGNALING_BY_INTERLEUKINS,1.133719215012095e-4,4.1480785396324886e-4,2.09575036240177,26,102,Reactome,2.636135794030531,brown,Signaling By Interleukins,ARF1/CFL1/CUL1/DUSP3/MAP2K1/MAPK1/MTAP/PRKACA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/SOD1/STAT5B/STX4/USP14,26,4.1480785396324886e-4,REACTOME_SIGNALING_BY_INTERLEUKINS
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,1.8285478051580293e-4,6.462254175047126e-4,2.8074404479453356,14,41,Reactome,3.9027587258039933,brown,Disorders Of Transmembrane Transporters,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,14,6.462254175047126e-4,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,1.8285478051580293e-4,6.462254175047126e-4,2.8074404479453356,14,41,Reactome,3.9027587258039933,brown,The Role Of Gtse1 In G2 M Progression After G2 Checkpoint,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,14,6.462254175047126e-4,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,2.0513632052326694e-4,7.088599520304002e-4,2.099180395728123,24,94,Reactome,2.6280809319435927,brown,Cellular Response To Chemical Stress,BLVRB/CUL1/GSTP1/IDH1/ME1/PRDX1/PRDX6/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/SOD1/TXN/TXNRD1,24,7.088599520304002e-4,REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,2.125400635768919e-4,7.26373184312235e-4,2.1792696076133327,22,83,Reactome,2.754795953958842,brown,Mapk Family Signaling Cascades,LAT/MAP2K1/MAPK1/PEBP1/PPP1CB/PRKACA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/XPO1/YWHAB,22,7.26373184312235e-4,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
GOBP_GLUCOSE_CATABOLIC_PROCESS,5.356191265357861e-6,8.873423529609522e-4,4.836346990157931,10,17,GO:BP,10.694042799305958,brown,Glucose Catabolic Process,ENO1/ENO3/GPI/LDHA/PFKL/PFKM/PGAM1/PGK1/PKM/TPI1,10,8.873423529609522e-4,GOBP_GLUCOSE_CATABOLIC_PROCESS
REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,2.776873855158664e-4,9.187316691003665e-4,2.297264820325017,19,68,Reactome,2.9440061738981305,brown,Metabolism Of Carbohydrates And Carbohydrate Derivatives,AKR1B1/ALDOA/ENO1/ENO3/FBP1/FBP2/GAPDH/GNPDA1/GPI/PFKL/PFKM/PGAM1/PGK1/PGM1/PKM/PRKACA/PRPS1/TPI1/VCAN,19,9.187316691003665e-4,REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS,1.1550524689066367e-5,0.0011553359180282107,2.6562705776713558,21,65,GO:BP,3.6644838212634823,brown,Organophosphate Catabolic Process,ALDOA/AMPD3/ENO1/ENO3/FBP1/GAPDH/GPD1/GPI/HINT1/IDH1/LDHA/NT5C/PFKL/PFKM/PGAM1/PGK1/PGM1/PKM/PRDX6/PRKACA/TPI1,21,0.0011553359180282107,GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS
HALLMARK_GLYCOLYSIS,3.282116284917832e-5,0.0011815618625704194,2.5693093385214008,20,64,Hallmark,3.475258918296893,brown,Glycolysis,ALDH9A1/ALDOA/BPNT1/ENO1/FBP2/GMPPB/GNPDA1/IDH1/LDHA/ME1/PGAM1/PGK1/PKM/PRPS1/SLC16A3/SOD1/TGFBI/TPI1/TXN/VCAN,20,0.0011815618625704194,HALLMARK_GLYCOLYSIS
REACTOME_MITOTIC_G2_G2_M_PHASES,3.6893920112418034e-4,0.0011828875417486608,2.3123784046692606,18,64,Reactome,2.963434600691286,brown,Mitotic G2 G2 M Phases,CUL1/PPP1CB/PRKACA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/XPO1,18,0.0011828875417486608,REACTOME_MITOTIC_G2_G2_M_PHASES
REACTOME_PROGRAMMED_CELL_DEATH,4.1433607894634367e-4,0.001314882862778703,2.1315751549214585,21,81,Reactome,2.6635593220338984,brown,Programmed Cell Death,CHMP2B/CHMP4B/MAPK1/PPP3R1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/STUB1/UBE2L3/YWHAB,21,0.001314882862778703,REACTOME_PROGRAMMED_CELL_DEATH
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,4.238555363798901e-4,0.0013315057759004628,2.5168744540617802,15,49,Reactome,3.3215848322800197,brown,Antigen Processing Cross Presentation,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/STX4,15,0.0013315057759004628,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION
GOBP_NADH_METABOLIC_PROCESS,1.6397083213142705e-5,0.0014817000648967135,3.794672253816223,12,26,GO:BP,6.444314868804665,brown,NADH Metabolic Process,ENO1/ENO3/GPD1/GPD2/GPI/ME1/PFKL/PFKM/PGAM1/PGK1/PKM/TPI1,12,0.0014817000648967135,GOBP_NADH_METABOLIC_PROCESS
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,2.9420030577487434e-5,0.0019495673596015006,1.7997948003174786,44,201,GO:BP,2.235459465925062,brown,Nucleotide Metabolic Process,ADSL/ADSS1/AK1/ALDOA/AMPD1/AMPD3/APRT/ATP6V1A/BPNT1/CD38/ENO1/ENO3/FBP1/GAPDH/GARS1/GMPR/GMPR2/GPD1/GPD2/GPI/H6PD/HINT1/IDH1/IMPDH2/LDHA/MAP2K1/ME1/NT5C/NT5C3A/OLA1/PARK7/PFKL/PFKM/PGAM1/PGK1/PGM1/PKM/PRKACA/PRPS1/PRPSAP1/PRPSAP2/PUDP/SHMT1/TPI1,44,0.0019495673596015006,GOBP_NUCLEOTIDE_METABOLIC_PROCESS
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,9.849304444546202e-4,0.00303280562599393,3.8368352788586253,7,15,Reactome,6.468,brown,TGF Beta Receptor Signaling Activates Smads,FKBP1A/NEDD8/PPP1CB/STRAP/STUB1/USP15/XPO1,7,0.00303280562599393,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,5.709180229268093e-5,0.003338191263466167,3.2388869237118265,13,33,GO:BP,4.890983606557377,brown,Monosaccharide Biosynthetic Process,AKR1B1/ENO1/ENO3/FBP1/FBP2/GPD1/GPD2/GPI/PGAM1/PGK1/PGM1/PRKACA/TPI1,13,0.003338191263466167,GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,1.0086883223155256e-4,0.005570201068786847,3.478449565998204,11,26,GO:BP,5.4880758807588075,brown,Nucleoside Monophosphate Metabolic Process,ADSL/ADSS1/AK1/AMPD1/AMPD3/APRT/GMPR2/IMPDH2/NT5C/PRPS1/SHMT1,11,0.005570201068786847,GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,1.274547079559086e-4,0.006667893668851219,2.1190180111516708,25,97,GO:BP,2.6700191570881224,brown,Proteasome Mediated Ubiquitin Dependent Protein Catabolic Process,BAG2/CUL1/CUL5/NSFL1C/PARK7/PLAA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD10/PSMD2/STUB1/SUMO2/USP14/XPO1,25,0.006667893668851219,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.0024228367641864193,0.007387276800607611,2.846004190362167,9,26,Reactome,3.9257590132827325,brown,Signaling By TGF Beta Receptor Complex,FKBP1A/MAPK1/NEDD8/PPP1CB/RHOA/STRAP/STUB1/USP15/XPO1,9,0.007387276800607611,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
GOBP_ERBB_SIGNALING_PATHWAY,1.607413849965859e-4,0.007608425556505066,3.574691253594992,10,23,GO:BP,5.739644970414201,brown,Erbb Signaling Pathway,ARF4/CPNE3/CUL5/DUSP3/MAP2K1/MAPK1/RTN4/SNX5/STUB1/TSG101,10,0.007608425556505066,GOBP_ERBB_SIGNALING_PATHWAY
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS,1.9207791531834474e-4,0.008678429446656121,2.242306331800495,21,77,GO:BP,2.860169491525424,brown,Monosaccharide Metabolic Process,AKR1B1/ALDOA/ENO1/ENO3/FBP1/FBP2/GAPDH/GMPPB/GPD1/GPD2/GPI/H6PD/LDHA/PFKL/PFKM/PGAM1/PGK1/PGM1/PKM/PRKACA/TPI1,21,0.008678429446656121,GOBP_MONOSACCHARIDE_METABOLIC_PROCESS
REACTOME_M_PHASE,0.0032104623425052835,0.009600517197299454,1.808793774319066,22,100,Reactome,2.133987997817785,brown,M Phase,CHMP2B/CHMP4B/MAPK1/PRKACA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/RAB2A/SET/USO1/XPO1,22,0.009600517197299454,REACTOME_M_PHASE
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.0034485005274849474,0.010117770415545459,2.090285563542835,15,59,Reactome,2.5525920360631105,brown,Separation Of Sister Chromatids,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/XPO1,15,0.010117770415545459,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS
REACTOME_PLATELET_HOMEOSTASIS,0.003522815287850189,0.010239210789919708,3.197362732382188,7,18,Reactome,4.696363636363636,brown,Platelet Homeostasis,ATP2A1/ATP2A2/ATP2A3/ATP2B4/GNAS/GNB1/GNB2,7,0.010239210789919708,REACTOME_PLATELET_HOMEOSTASIS
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,0.004086569267574878,0.011553845838325336,2.8597530028759937,8,23,Reactome,3.943239625167336,brown,Cellular Responses To Mechanical Stimuli,CACNA2D1/CACNB1/GNAS/GNB1/GNB2/PRKACA/PRKAR1A/PRKAR2A,8,0.011553845838325336,REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,0.004086569267574878,0.011553845838325336,2.8597530028759937,8,23,Reactome,3.943239625167336,brown,Global Genome Nucleotide Excision Repair Gg Ner,COPS2/COPS3/COPS4/COPS7A/COPS7B/COPS8/SUMO2/UBE2V2,8,0.011553845838325336,REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER
REACTOME_NEUTROPHIL_DEGRANULATION,0.0042172935088682735,0.011816020551874171,1.5929717898832685,31,160,Reactome,1.8363517870618098,brown,Neutrophil Degranulation,ALDOA/AMPD3/APEH/APRT/CAPN1/CD59/CPNE1/CPNE3/CPPED1/GPI/GSTP1/IDH1/IMPDH2/MAPK1/PFKL/PGAM1/PGM1/PKM/PRDX4/PRDX6/PSMA2/PSMA5/PSMB1/PSMB7/PSMD1/PSMD2/RAB14/RAB5B/RHOA/SLC44A2/XRCC5,31,0.011816020551874171,REACTOME_NEUTROPHIL_DEGRANULATION
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,3.2233428742865815e-4,0.012816011268163447,3.118609955722528,11,29,GO:BP,4.565943992773261,brown,Protein Modification By Small Protein Removal,COPS2/COPS3/COPS4/COPS7A/COPS7B/COPS8/HINT1/PARK7/USP14/USP15/USP24,11,0.012816011268163447,GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,0.005886953821002307,0.01620251628987192,3.2887159533073933,6,15,Reactome,4.905710491367862,brown,Transcription Coupled Nucleotide Excision Repair Tc Ner,COPS2/COPS3/COPS4/COPS7A/COPS7B/COPS8,6,0.01620251628987192,REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER
REACTOME_CARDIAC_CONDUCTION,0.007252421482538254,0.01961307027016867,2.6309727626459143,8,25,Reactome,3.475549255846917,brown,Cardiac Conduction,ATP2A1/ATP2A2/ATP2A3/ATP2B4/CACNB1/CASQ1/PRKACA/RYR1,8,0.01961307027016867,REACTOME_CARDIAC_CONDUCTION
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.007252421482538254,0.01961307027016867,2.6309727626459143,8,25,Reactome,3.475549255846917,brown,Cargo Recognition For Clathrin Mediated Endocytosis,COPS2/COPS3/COPS4/COPS7A/COPS7B/COPS8/NEDD8/SCARB2,8,0.01961307027016867,REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,6.053646181126909e-4,0.022286386311259804,2.2913184920584295,17,61,GO:BP,2.9170454545454545,brown,Calcium Ion Transmembrane Transport,ATP2A1/ATP2A2/ATP2A3/ATP2B4/CACNA1S/CACNA2D1/CACNB1/CACNG1/CASQ1/CUL5/FKBP1A/PLCL1/PPP3R1/PRKACA/RYR1/STAC3/TMEM38A,17,0.022286386311259804,GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.008476287617899422,0.022725219389368275,3.083171206225681,6,16,Reactome,4.4127490039840636,brown,DNA Damage Recognition In Gg Ner,COPS2/COPS3/COPS4/COPS7A/COPS7B/COPS8,6,0.022725219389368275,REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,6.808261670759388e-4,0.02416932893119583,2.2088390731169056,18,67,GO:BP,2.7773887797796943,brown,Regulation Of Muscle System Process,ATP2A1/ATP2A2/ATP2B4/CACNA1S/CACNB1/CACNG1/CASQ1/DAG1/ENO1/FKBP1A/MAP2K1/MTPN/MYLK2/PRKACA/RHOA/SOD1/STUB1/TMEM38A,18,0.02416932893119583,GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS
REACTOME_OPIOID_SIGNALLING,0.009327413673167789,0.024793381644061384,2.740596627756161,7,21,Reactome,3.684,brown,Opioid Signalling,GNB1/GNB2/MAPK1/PPP3R1/PRKACA/PRKAR1A/PRKAR2A,7,0.024793381644061384,REACTOME_OPIOID_SIGNALLING
HALLMARK_PROTEIN_SECRETION,0.001984259549946107,0.02956528410114877,2.5839911061700946,11,35,Hallmark,3.413279132791328,brown,Protein Secretion,ARF1/GNAS/MAPK1/NAPA/RAB14/RAB2A/SOD1/TMED2/TSG101/TSPAN8/USO1,11,0.02956528410114877,HALLMARK_PROTEIN_SECRETION
HALLMARK_MTORC1_SIGNALING,0.002463773675095731,0.02956528410114877,1.9120441588996473,20,86,Hallmark,2.2887098836465927,brown,mTORC1 Signaling,ALDOA/ATP2A2/ENO1/GAPDH/GPI/IDH1/LDHA/ME1/NIBAN1/PFKL/PGK1/PGM1/PRDX1/PSMA3/PSMA4/PSMB5/QDPR/TPI1/TXNRD1/USO1,20,0.02956528410114877,HALLMARK_MTORC1_SIGNALING
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.011791784345915782,0.031078346877794986,2.9018081940947584,6,17,Reactome,4.009416877942774,brown,Regulation Of Insulin Secretion,GNAS/GNB1/GNB2/PRKACA/PRKAR1A/PRKAR2A,6,0.031078346877794986,REACTOME_REGULATION_OF_INSULIN_SECRETION
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.01198574660416166,0.03132409406633846,2.4360858913388097,8,27,Reactome,3.106320016909744,brown,G Alpha I Signalling Events,GNAS/GNB1/GNB2/MAPK1/PPP3R1/PRKACA/PRKAR1A/PRKAR2A,8,0.03132409406633846,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS
REACTOME_PHOSPHOLIPID_METABOLISM,0.01229320681311225,0.031859894323982584,2.6160240537672443,7,22,Reactome,3.436533333333333,brown,Phospholipid Metabolism,ARF1/CPNE1/CPNE3/GPD1/GPD2/RAB14/SLC44A2,7,0.031859894323982584,REACTOME_PHOSPHOLIPID_METABOLISM
REACTOME_DNA_REPAIR,0.012555004550617544,0.0322694745061327,2.1636289166496003,10,38,Reactome,2.643146327356854,brown,DNA Repair,BABAM1/COPS2/COPS3/COPS4/COPS7A/COPS7B/COPS8/SUMO2/UBE2V2/XRCC5,10,0.0322694745061327,REACTOME_DNA_REPAIR
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,9.849304444546202e-4,0.03263402872626308,3.8368352788586253,7,15,GO:BP,6.468,brown,Ribonucleoside Monophosphate Biosynthetic Process,ADSL/ADSS1/AMPD1/AMPD3/APRT/IMPDH2/PRPS1,7,0.03263402872626308,GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_MUSCLE_CONTRACTION,0.001335211639765026,0.04021819302807381,1.8115808217371234,26,118,GO:BP,2.158102766798419,brown,Muscle Contraction,ALDOA/ATP2A1/ATP2A2/ATP2B4/CACNA1S/CACNA2D1/CACNB1/CACNG1/CASQ1/CD38/ENO1/FKBP1A/MAP2K1/MYLK/MYLK2/PRKACA/RCSD1/RHOA/RYR1/SGCA/SGCD/SNTB1/SOD1/STAC3/STUB1/TMEM38A,26,0.04021819302807381,GOBP_MUSCLE_CONTRACTION
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,0.015926268874948597,0.04059893131236896,2.740596627756161,6,18,Reactome,3.6733067729083664,brown,Formation Of The Dystrophin Glycoprotein Complex Dgc,DAG1/SGCA/SGCB/SGCD/SGCG/SNTB1,6,0.04059893131236896,REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC
REACTOME_ION_CHANNEL_TRANSPORT,0.018671931097668088,0.04721114285670549,2.268079967798202,8,29,Reactome,2.8074201568177473,brown,Ion Channel Transport,ATP2A1/ATP2A2/ATP2A3/ATP2B4/ATP6V1A/CASQ1/CUTC/RYR1,8,0.04721114285670549,REACTOME_ION_CHANNEL_TRANSPORT
REACTOME_ION_HOMEOSTASIS,0.020160162784194063,0.05056298891842221,2.3980220492866406,7,24,Reactome,3.028941176470588,brown,Ion Homeostasis,ATP2A1/ATP2A2/ATP2A3/ATP2B4/CASQ1/PRKACA/RYR1,7,0.05056298891842221,REACTOME_ION_HOMEOSTASIS
GOBP_PROTEIN_NEDDYLATION,0.0023978769498694524,0.07010263788735988,3.3854428931105516,7,17,GO:BP,5.1688,brown,Protein Neddylation,COPS2/COPS3/COPS4/COPS7A/COPS7B/COPS8/NEDD8,7,0.07010263788735988,GOBP_PROTEIN_NEDDYLATION
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,0.034046295142346285,0.08403490308944202,2.349082823790995,6,21,Reactome,2.933864541832669,brown,Detoxification Of Reactive Oxygen Species,GSTP1/PRDX1/PRDX6/SOD1/TXN/TXNRD1,6,0.08403490308944202,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES
REACTOME_DEATH_RECEPTOR_SIGNALING,0.036065956818892735,0.08762900445840344,2.5693093385214008,5,16,Reactome,3.3279220779220777,brown,Death Receptor Signaling,ARHGDIA/RHOA/RTN4/STUB1/UBE2L3,5,0.08762900445840344,REACTOME_DEATH_RECEPTOR_SIGNALING
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,8.197858639791108e-60,8.148671487952361e-57,10.321935077213992,62,76,GO:BP,81.48571428571428,green,ATP Synthesis Coupled Electron Transport,CHCHD2/COA6/COX4I1/COX5A/COX5B/COX6A2/COX6B1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/COX7C/COX8A/CYC1/CYCS/GHITM/MT-CO1/MT-CO2/MT-CO3/MT-ND1/MT-ND3/MTCH2/NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA5/NDUFA6/NDUFA7/NDUFA8/NDUFA9/NDUFAB1/NDUFB1/NDUFB10/NDUFB3/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC2/NDUFS1/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/UQCR11/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRH/UQCRQ,62,8.148671487952361e-57,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,2.1965916337714753e-51,6.831399981029288e-49,7.953122326775022,66,105,Reactome,31.952779893373954,green,Respiratory Electron Transport,COX17/COX4I1/COX5A/COX5B/COX6A2/COX6B1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/COX7C/COX8A/CYC1/CYCS/MT-CO1/MT-CO2/MT-CO3/MT-ND1/MT-ND3/NDUFA1/NDUFA10/NDUFA12/NDUFA13/NDUFA2/NDUFA3/NDUFA5/NDUFA6/NDUFA7/NDUFA8/NDUFA9/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB3/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC2/NDUFS1/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/SLC25A12/SLC25A13/SMIM20/TIMM21/TMEM126A/UQCR11/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRH/UQCRQ,66,6.831399981029288e-49,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT
GOBP_CELLULAR_RESPIRATION,9.717272595955748e-41,1.9317937920760028e-38,5.928185586868222,67,143,GO:BP,16.485526315789475,green,Cellular Respiration,CHCHD2/COA6/COX4I1/COX5A/COX5B/COX6A2/COX6B1/COX6C/COX7A1/COX7A2/COX7A2L/COX7B/COX7C/COX8A/CYC1/CYCS/GHITM/MT-CO1/MT-CO2/MT-CO3/MT-ND1/MT-ND3/MTCH2/NDUFA1/NDUFA10/NDUFA12/NDUFA13/NDUFA2/NDUFA3/NDUFA5/NDUFA6/NDUFA7/NDUFA8/NDUFA9/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB3/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC2/NDUFS1/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/PNPT1/SLC25A13/STOML2/UQCR11/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRH/UQCRQ,67,1.9317937920760028e-38,GOBP_CELLULAR_RESPIRATION
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,4.027729370918738e-39,6.672604991155376e-37,7.6203728905824715,53,88,GO:BP,25.38421052631579,green,Proton Transmembrane Transport,COX17/COX4I1/COX5A/COX5B/COX6B1/COX7A1/COX7A2L/COX7B/COX8A/CYC1/GHITM/MT-CO1/MT-CO2/MT-CO3/MT-ND1/MT-ND3/NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA5/NDUFA6/NDUFA7/NDUFA8/NDUFA9/NDUFB1/NDUFB10/NDUFB3/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC2/NDUFS1/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/PHB2/SLC25A12/SLC25A13/UQCRC1/UQCRFS1/UQCRH,53,6.672604991155376e-37,GOBP_PROTON_TRANSMEMBRANE_TRANSPORT
